DATA_MC|KOD_WOJ|NAME|PLEC|WIEK|LICZBA
2020-05|04|WOJ. KUJAWSKO-POMORSKIE|K|23|4
2020-05|04|WOJ. KUJAWSKO-POMORSKIE|K|50|1
2020-05|04|WOJ. KUJAWSKO-POMORSKIE|K|27|4
2020-05|04|WOJ. KUJAWSKO-POMORSKIE|K|52|3
2020-05|04|WOJ. KUJAWSKO-POMORSKIE|K|33|7
2020-05|04|WOJ. KUJAWSKO-POMORSKIE|K|45|1
2020-05|04|WOJ. KUJAWSKO-POMORSKIE|K|16|1
2020-05|04|WOJ. KUJAWSKO-POMORSKIE|K|29|3
2020-05|04|WOJ. KUJAWSKO-POMORSKIE|K|24|2
2020-05|04|WOJ. KUJAWSKO-POMORSKIE|K|53|1
2020-05|04|WOJ. KUJAWSKO-POMORSKIE|M|47|1
2020-05|04|WOJ. KUJAWSKO-POMORSKIE|M|25|5
2020-05|04|WOJ. KUJAWSKO-POMORSKIE|M|28|2
2020-05|04|WOJ. KUJAWSKO-POMORSKIE|M|52|1
2020-05|04|WOJ. KUJAWSKO-POMORSKIE|M|22|1
2020-05|04|WOJ. KUJAWSKO-POMORSKIE|M|43|1
2020-05|04|WOJ. KUJAWSKO-POMORSKIE|M|38|2
2020-05|04|WOJ. KUJAWSKO-POMORSKIE|M|16|2
2020-05|04|WOJ. KUJAWSKO-POMORSKIE|M|32|2
2020-05|04|WOJ. KUJAWSKO-POMORSKIE|M|24|1
2020-05|04|WOJ. KUJAWSKO-POMORSKIE|M|30|2
2020-05|04|WOJ. KUJAWSKO-POMORSKIE|M|23|1
2020-05|04|WOJ. KUJAWSKO-POMORSKIE|M|42|1
2020-05|04|WOJ. KUJAWSKO-POMORSKIE|M|18|73
2020-05|04|WOJ. KUJAWSKO-POMORSKIE|M|20|11
2020-05|04|WOJ. KUJAWSKO-POMORSKIE|M|27|5
2020-05|04|WOJ. KUJAWSKO-POMORSKIE|M|34|2
2020-05|04|WOJ. KUJAWSKO-POMORSKIE|M|17|13
2020-05|04|WOJ. KUJAWSKO-POMORSKIE|M|29|3
2020-05|04|WOJ. KUJAWSKO-POMORSKIE|M|36|3
2020-05|04|WOJ. KUJAWSKO-POMORSKIE|M|39|2
2020-05|04|WOJ. KUJAWSKO-POMORSKIE|M|35|2
2020-05|04|WOJ. KUJAWSKO-POMORSKIE|M|37|1
2020-05|04|WOJ. KUJAWSKO-POMORSKIE|M|19|34
2020-05|04|WOJ. KUJAWSKO-POMORSKIE|M|33|1
2020-05|04|WOJ. KUJAWSKO-POMORSKIE|M|40|1
2020-05|04|WOJ. KUJAWSKO-POMORSKIE|M|15|4
2020-05|04|WOJ. KUJAWSKO-POMORSKIE|M|26|1
2020-05|06|WOJ. LUBELSKIE|K|35|3
2020-05|06|WOJ. LUBELSKIE|K|22|9
2020-05|06|WOJ. LUBELSKIE|K|29|9
2020-05|06|WOJ. LUBELSKIE|K|17|1
2020-05|06|WOJ. LUBELSKIE|K|39|7
2020-05|06|WOJ. LUBELSKIE|K|46|5
2020-05|06|WOJ. LUBELSKIE|K|25|10
2020-05|06|WOJ. LUBELSKIE|K|24|8
2020-05|06|WOJ. LUBELSKIE|K|34|1
2020-05|06|WOJ. LUBELSKIE|K|42|3
2020-05|06|WOJ. LUBELSKIE|K|23|7
2020-05|06|WOJ. LUBELSKIE|K|20|18
2020-05|06|WOJ. LUBELSKIE|K|28|3
2020-05|06|WOJ. LUBELSKIE|K|38|1
2020-05|06|WOJ. LUBELSKIE|K|44|2
2020-05|06|WOJ. LUBELSKIE|K|41|3
2020-05|06|WOJ. LUBELSKIE|K|59|1
2020-05|06|WOJ. LUBELSKIE|K|21|17
2020-05|06|WOJ. LUBELSKIE|K|36|4
2020-05|06|WOJ. LUBELSKIE|K|43|5
2020-05|06|WOJ. LUBELSKIE|K|31|3
2020-05|06|WOJ. LUBELSKIE|K|71|1
2020-05|06|WOJ. LUBELSKIE|K|47|1
2020-05|06|WOJ. LUBELSKIE|K|55|2
2020-05|06|WOJ. LUBELSKIE|K|37|2
2020-05|06|WOJ. LUBELSKIE|K|19|78
2020-05|06|WOJ. LUBELSKIE|K|32|6
2020-05|06|WOJ. LUBELSKIE|K|27|5
2020-05|06|WOJ. LUBELSKIE|K|48|3
2020-05|06|WOJ. LUBELSKIE|K|53|2
2020-05|06|WOJ. LUBELSKIE|K|54|1
2020-05|06|WOJ. LUBELSKIE|K|62|1
2020-05|06|WOJ. LUBELSKIE|K|18|196
2020-05|06|WOJ. LUBELSKIE|K|30|12
2020-05|06|WOJ. LUBELSKIE|K|65|1
2020-05|06|WOJ. LUBELSKIE|K|40|3
2020-05|06|WOJ. LUBELSKIE|K|56|2
2020-05|06|WOJ. LUBELSKIE|K|52|3
2020-05|06|WOJ. LUBELSKIE|K|26|9
2020-05|06|WOJ. LUBELSKIE|K|33|10
2020-05|06|WOJ. LUBELSKIE|M|21|14
2020-05|06|WOJ. LUBELSKIE|M|36|3
2020-05|06|WOJ. LUBELSKIE|M|24|6
2020-05|06|WOJ. LUBELSKIE|M|38|1
2020-05|06|WOJ. LUBELSKIE|M|33|7
2020-05|06|WOJ. LUBELSKIE|M|41|2
2020-05|06|WOJ. LUBELSKIE|M|18|243
2020-05|06|WOJ. LUBELSKIE|M|37|2
2020-05|06|WOJ. LUBELSKIE|M|17|11
2020-05|06|WOJ. LUBELSKIE|M|47|1
2020-05|06|WOJ. LUBELSKIE|M|40|1
2020-05|06|WOJ. LUBELSKIE|M|42|2
2020-05|06|WOJ. LUBELSKIE|M|15|5
2020-05|06|WOJ. LUBELSKIE|M|22|8
2020-05|06|WOJ. LUBELSKIE|M|27|5
2020-05|06|WOJ. LUBELSKIE|M|26|9
2020-05|06|WOJ. LUBELSKIE|M|44|2
2020-05|06|WOJ. LUBELSKIE|M|14|3
2020-05|06|WOJ. LUBELSKIE|M|30|1
2020-05|06|WOJ. LUBELSKIE|M|35|9
2020-05|06|WOJ. LUBELSKIE|M|34|1
2020-05|06|WOJ. LUBELSKIE|M|54|2
2020-05|06|WOJ. LUBELSKIE|M|23|7
2020-05|06|WOJ. LUBELSKIE|M|28|3
2020-05|06|WOJ. LUBELSKIE|M|31|5
2020-05|06|WOJ. LUBELSKIE|M|25|3
2020-05|06|WOJ. LUBELSKIE|M|45|1
2020-05|06|WOJ. LUBELSKIE|M|19|86
2020-05|06|WOJ. LUBELSKIE|M|32|7
2020-05|06|WOJ. LUBELSKIE|M|46|1
2020-05|06|WOJ. LUBELSKIE|M|20|21
2020-05|06|WOJ. LUBELSKIE|M|29|5
2020-05|08|WOJ. LUBUSKIE|K|42|2
2020-05|08|WOJ. LUBUSKIE|K|49|1
2020-05|08|WOJ. LUBUSKIE|K|50|1
2020-05|08|WOJ. LUBUSKIE|K|19|69
2020-05|08|WOJ. LUBUSKIE|K|25|7
2020-05|08|WOJ. LUBUSKIE|K|27|5
2020-05|08|WOJ. LUBUSKIE|K|29|2
2020-05|08|WOJ. LUBUSKIE|K|57|1
2020-05|08|WOJ. LUBUSKIE|K|47|1
2020-05|08|WOJ. LUBUSKIE|K|53|2
2020-05|08|WOJ. LUBUSKIE|K|34|2
2020-05|08|WOJ. LUBUSKIE|K|18|53
2020-05|08|WOJ. LUBUSKIE|K|28|3
2020-05|08|WOJ. LUBUSKIE|K|32|4
2020-05|08|WOJ. LUBUSKIE|K|40|2
2020-05|08|WOJ. LUBUSKIE|K|30|3
2020-05|08|WOJ. LUBUSKIE|K|38|1
2020-05|08|WOJ. LUBUSKIE|K|43|1
2020-05|08|WOJ. LUBUSKIE|K|23|6
2020-05|08|WOJ. LUBUSKIE|K|61|2
2020-05|08|WOJ. LUBUSKIE|K|21|3
2020-05|08|WOJ. LUBUSKIE|K|16|1
2020-05|08|WOJ. LUBUSKIE|K|20|10
2020-05|08|WOJ. LUBUSKIE|K|45|3
2020-05|08|WOJ. LUBUSKIE|K|51|1
2020-05|08|WOJ. LUBUSKIE|K|24|2
2020-05|08|WOJ. LUBUSKIE|K|35|5
2020-05|08|WOJ. LUBUSKIE|K|36|1
2020-05|08|WOJ. LUBUSKIE|K|41|3
2020-05|08|WOJ. LUBUSKIE|K|37|1
2020-05|08|WOJ. LUBUSKIE|K|70|1
2020-05|08|WOJ. LUBUSKIE|K|22|6
2020-05|08|WOJ. LUBUSKIE|K|31|3
2020-05|08|WOJ. LUBUSKIE|K|62|1
2020-05|08|WOJ. LUBUSKIE|K|26|8
2020-05|08|WOJ. LUBUSKIE|K|55|1
2020-05|08|WOJ. LUBUSKIE|M|18|84
2020-05|08|WOJ. LUBUSKIE|M|50|1
2020-05|08|WOJ. LUBUSKIE|M|25|8
2020-05|08|WOJ. LUBUSKIE|M|29|3
2020-05|08|WOJ. LUBUSKIE|M|19|42
2020-05|08|WOJ. LUBUSKIE|M|36|3
2020-05|08|WOJ. LUBUSKIE|M|33|1
2020-05|08|WOJ. LUBUSKIE|M|51|1
2020-05|08|WOJ. LUBUSKIE|M|31|1
2020-05|08|WOJ. LUBUSKIE|M|45|4
2020-05|08|WOJ. LUBUSKIE|M|39|2
2020-05|08|WOJ. LUBUSKIE|M|26|2
2020-05|08|WOJ. LUBUSKIE|M|16|1
2020-05|08|WOJ. LUBUSKIE|M|30|4
2020-05|08|WOJ. LUBUSKIE|M|22|4
2020-05|08|WOJ. LUBUSKIE|M|20|11
2020-05|08|WOJ. LUBUSKIE|M|42|2
2020-05|08|WOJ. LUBUSKIE|M|24|5
2020-05|08|WOJ. LUBUSKIE|M|37|4
2020-05|08|WOJ. LUBUSKIE|M|41|1
2020-05|08|WOJ. LUBUSKIE|M|54|1
2020-05|08|WOJ. LUBUSKIE|M|40|1
2020-05|08|WOJ. LUBUSKIE|M|27|4
2020-05|08|WOJ. LUBUSKIE|M|23|5
2020-05|08|WOJ. LUBUSKIE|M|17|2
2020-05|08|WOJ. LUBUSKIE|M|34|2
2020-05|08|WOJ. LUBUSKIE|M|21|11
2020-05|08|WOJ. LUBUSKIE|M|44|1
2020-05|08|WOJ. LUBUSKIE|M|55|2
2020-05|08|WOJ. LUBUSKIE|M|35|1
2020-05|08|WOJ. LUBUSKIE|M|46|1
2020-05|08|WOJ. LUBUSKIE|M|15|2
2020-05|10|WOJ. £ÓDZKIE|K|45|2
2020-05|10|WOJ. £ÓDZKIE|K|42|2
2020-05|10|WOJ. £ÓDZKIE|K|41|1
2020-05|10|WOJ. £ÓDZKIE|K|38|3
2020-05|10|WOJ. £ÓDZKIE|K|54|2
2020-05|10|WOJ. £ÓDZKIE|K|29|2
2020-05|10|WOJ. £ÓDZKIE|K|15|1
2020-05|10|WOJ. £ÓDZKIE|K|23|4
2020-05|10|WOJ. £ÓDZKIE|K|33|4
2020-05|10|WOJ. £ÓDZKIE|K|22|4
2020-05|10|WOJ. £ÓDZKIE|K|26|9
2020-05|10|WOJ. £ÓDZKIE|K|52|1
2020-05|10|WOJ. £ÓDZKIE|K|27|3
2020-05|10|WOJ. £ÓDZKIE|K|51|1
2020-05|10|WOJ. £ÓDZKIE|K|37|1
2020-05|10|WOJ. £ÓDZKIE|K|55|1
2020-05|10|WOJ. £ÓDZKIE|K|44|1
2020-05|10|WOJ. £ÓDZKIE|K|19|58
2020-05|10|WOJ. £ÓDZKIE|K|36|4
2020-05|10|WOJ. £ÓDZKIE|K|32|7
2020-05|10|WOJ. £ÓDZKIE|K|34|6
2020-05|10|WOJ. £ÓDZKIE|K|39|2
2020-05|10|WOJ. £ÓDZKIE|K|35|5
2020-05|10|WOJ. £ÓDZKIE|K|31|2
2020-05|10|WOJ. £ÓDZKIE|K|40|3
2020-05|10|WOJ. £ÓDZKIE|K|20|11
2020-05|10|WOJ. £ÓDZKIE|K|24|4
2020-05|10|WOJ. £ÓDZKIE|K|59|1
2020-05|10|WOJ. £ÓDZKIE|K|28|3
2020-05|10|WOJ. £ÓDZKIE|K|18|92
2020-05|10|WOJ. £ÓDZKIE|K|53|2
2020-05|10|WOJ. £ÓDZKIE|K|47|1
2020-05|10|WOJ. £ÓDZKIE|K|25|4
2020-05|10|WOJ. £ÓDZKIE|K|21|5
2020-05|10|WOJ. £ÓDZKIE|K|48|3
2020-05|10|WOJ. £ÓDZKIE|K|30|2
2020-05|10|WOJ. £ÓDZKIE|K|46|2
2020-05|10|WOJ. £ÓDZKIE|M|25|3
2020-05|10|WOJ. £ÓDZKIE|M|45|1
2020-05|10|WOJ. £ÓDZKIE|M|37|4
2020-05|10|WOJ. £ÓDZKIE|M|16|2
2020-05|10|WOJ. £ÓDZKIE|M|26|3
2020-05|10|WOJ. £ÓDZKIE|M|38|3
2020-05|10|WOJ. £ÓDZKIE|M|17|14
2020-05|10|WOJ. £ÓDZKIE|M|29|3
2020-05|10|WOJ. £ÓDZKIE|M|34|1
2020-05|10|WOJ. £ÓDZKIE|M|36|1
2020-05|10|WOJ. £ÓDZKIE|M|32|5
2020-05|10|WOJ. £ÓDZKIE|M|21|6
2020-05|10|WOJ. £ÓDZKIE|M|28|1
2020-05|10|WOJ. £ÓDZKIE|M|40|2
2020-05|10|WOJ. £ÓDZKIE|M|24|2
2020-05|10|WOJ. £ÓDZKIE|M|35|2
2020-05|10|WOJ. £ÓDZKIE|M|20|7
2020-05|10|WOJ. £ÓDZKIE|M|18|127
2020-05|10|WOJ. £ÓDZKIE|M|27|3
2020-05|10|WOJ. £ÓDZKIE|M|19|52
2020-05|10|WOJ. £ÓDZKIE|M|22|7
2020-05|10|WOJ. £ÓDZKIE|M|58|1
2020-05|10|WOJ. £ÓDZKIE|M|33|2
2020-05|10|WOJ. £ÓDZKIE|M|48|1
2020-05|10|WOJ. £ÓDZKIE|M|46|2
2020-05|10|WOJ. £ÓDZKIE|M|39|2
2020-05|10|WOJ. £ÓDZKIE|M|23|4
2020-05|10|WOJ. £ÓDZKIE|M|31|1
2020-05|10|WOJ. £ÓDZKIE|M|15|1
2020-05|12|WOJ. MA£OPOLSKIE|K|30|1
2020-05|12|WOJ. MA£OPOLSKIE|K|39|2
2020-05|12|WOJ. MA£OPOLSKIE|K|36|1
2020-05|12|WOJ. MA£OPOLSKIE|K|18|95
2020-05|12|WOJ. MA£OPOLSKIE|K|35|1
2020-05|12|WOJ. MA£OPOLSKIE|K|17|1
2020-05|12|WOJ. MA£OPOLSKIE|K|27|1
2020-05|12|WOJ. MA£OPOLSKIE|K|23|1
2020-05|12|WOJ. MA£OPOLSKIE|K|42|2
2020-05|12|WOJ. MA£OPOLSKIE|K|22|5
2020-05|12|WOJ. MA£OPOLSKIE|K|26|3
2020-05|12|WOJ. MA£OPOLSKIE|K|47|2
2020-05|12|WOJ. MA£OPOLSKIE|K|37|2
2020-05|12|WOJ. MA£OPOLSKIE|K|28|2
2020-05|12|WOJ. MA£OPOLSKIE|K|19|43
2020-05|12|WOJ. MA£OPOLSKIE|K|24|1
2020-05|12|WOJ. MA£OPOLSKIE|K|29|1
2020-05|12|WOJ. MA£OPOLSKIE|K|21|4
2020-05|12|WOJ. MA£OPOLSKIE|K|25|1
2020-05|12|WOJ. MA£OPOLSKIE|K|20|6
2020-05|12|WOJ. MA£OPOLSKIE|K|34|1
2020-05|12|WOJ. MA£OPOLSKIE|K|43|2
2020-05|12|WOJ. MA£OPOLSKIE|M|36|1
2020-05|12|WOJ. MA£OPOLSKIE|M|17|8
2020-05|12|WOJ. MA£OPOLSKIE|M|38|1
2020-05|12|WOJ. MA£OPOLSKIE|M|25|1
2020-05|12|WOJ. MA£OPOLSKIE|M|35|1
2020-05|12|WOJ. MA£OPOLSKIE|M|22|6
2020-05|12|WOJ. MA£OPOLSKIE|M|27|1
2020-05|12|WOJ. MA£OPOLSKIE|M|32|2
2020-05|12|WOJ. MA£OPOLSKIE|M|34|1
2020-05|12|WOJ. MA£OPOLSKIE|M|21|2
2020-05|12|WOJ. MA£OPOLSKIE|M|33|1
2020-05|12|WOJ. MA£OPOLSKIE|M|20|7
2020-05|12|WOJ. MA£OPOLSKIE|M|49|1
2020-05|12|WOJ. MA£OPOLSKIE|M|15|1
2020-05|12|WOJ. MA£OPOLSKIE|M|26|2
2020-05|12|WOJ. MA£OPOLSKIE|M|18|135
2020-05|12|WOJ. MA£OPOLSKIE|M|53|1
2020-05|12|WOJ. MA£OPOLSKIE|M|41|2
2020-05|12|WOJ. MA£OPOLSKIE|M|30|3
2020-05|12|WOJ. MA£OPOLSKIE|M|24|4
2020-05|12|WOJ. MA£OPOLSKIE|M|19|43
2020-05|12|WOJ. MA£OPOLSKIE|M|47|2
2020-05|12|WOJ. MA£OPOLSKIE|M|14|1
2020-05|12|WOJ. MA£OPOLSKIE|M|16|4
2020-05|14|WOJ. MAZOWIECKIE|K|65|1
2020-05|14|WOJ. MAZOWIECKIE|K|64|1
2020-05|14|WOJ. MAZOWIECKIE|K|23|19
2020-05|14|WOJ. MAZOWIECKIE|K|18|337
2020-05|14|WOJ. MAZOWIECKIE|K|28|15
2020-05|14|WOJ. MAZOWIECKIE|K|49|3
2020-05|14|WOJ. MAZOWIECKIE|K|36|9
2020-05|14|WOJ. MAZOWIECKIE|K|38|8
2020-05|14|WOJ. MAZOWIECKIE|K|41|5
2020-05|14|WOJ. MAZOWIECKIE|K|37|7
2020-05|14|WOJ. MAZOWIECKIE|K|44|2
2020-05|14|WOJ. MAZOWIECKIE|K|20|46
2020-05|14|WOJ. MAZOWIECKIE|K|25|19
2020-05|14|WOJ. MAZOWIECKIE|K|39|5
2020-05|14|WOJ. MAZOWIECKIE|K|54|1
2020-05|14|WOJ. MAZOWIECKIE|K|58|1
2020-05|14|WOJ. MAZOWIECKIE|K|52|1
2020-05|14|WOJ. MAZOWIECKIE|K|19|176
2020-05|14|WOJ. MAZOWIECKIE|K|29|17
2020-05|14|WOJ. MAZOWIECKIE|K|34|11
2020-05|14|WOJ. MAZOWIECKIE|K|43|8
2020-05|14|WOJ. MAZOWIECKIE|K|42|4
2020-05|14|WOJ. MAZOWIECKIE|K|40|7
2020-05|14|WOJ. MAZOWIECKIE|K|55|3
2020-05|14|WOJ. MAZOWIECKIE|K|21|20
2020-05|14|WOJ. MAZOWIECKIE|K|27|19
2020-05|14|WOJ. MAZOWIECKIE|K|45|4
2020-05|14|WOJ. MAZOWIECKIE|K|47|6
2020-05|14|WOJ. MAZOWIECKIE|K|30|13
2020-05|14|WOJ. MAZOWIECKIE|K|35|13
2020-05|14|WOJ. MAZOWIECKIE|K|33|6
2020-05|14|WOJ. MAZOWIECKIE|K|59|2
2020-05|14|WOJ. MAZOWIECKIE|K|16|4
2020-05|14|WOJ. MAZOWIECKIE|K|32|9
2020-05|14|WOJ. MAZOWIECKIE|K|48|2
2020-05|14|WOJ. MAZOWIECKIE|K|50|1
2020-05|14|WOJ. MAZOWIECKIE|K|51|2
2020-05|14|WOJ. MAZOWIECKIE|K|66|1
2020-05|14|WOJ. MAZOWIECKIE|K|26|17
2020-05|14|WOJ. MAZOWIECKIE|K|22|19
2020-05|14|WOJ. MAZOWIECKIE|K|24|25
2020-05|14|WOJ. MAZOWIECKIE|K|31|8
2020-05|14|WOJ. MAZOWIECKIE|K|17|2
2020-05|14|WOJ. MAZOWIECKIE|M|35|5
2020-05|14|WOJ. MAZOWIECKIE|M|59|1
2020-05|14|WOJ. MAZOWIECKIE|M|36|2
2020-05|14|WOJ. MAZOWIECKIE|M|61|1
2020-05|14|WOJ. MAZOWIECKIE|M|41|7
2020-05|14|WOJ. MAZOWIECKIE|M|27|9
2020-05|14|WOJ. MAZOWIECKIE|M|52|1
2020-05|14|WOJ. MAZOWIECKIE|M|14|2
2020-05|14|WOJ. MAZOWIECKIE|M|18|445
2020-05|14|WOJ. MAZOWIECKIE|M|21|22
2020-05|14|WOJ. MAZOWIECKIE|M|47|2
2020-05|14|WOJ. MAZOWIECKIE|M|45|2
2020-05|14|WOJ. MAZOWIECKIE|M|20|35
2020-05|14|WOJ. MAZOWIECKIE|M|44|4
2020-05|14|WOJ. MAZOWIECKIE|M|43|3
2020-05|14|WOJ. MAZOWIECKIE|M|28|12
2020-05|14|WOJ. MAZOWIECKIE|M|23|12
2020-05|14|WOJ. MAZOWIECKIE|M|15|10
2020-05|14|WOJ. MAZOWIECKIE|M|54|1
2020-05|14|WOJ. MAZOWIECKIE|M|48|1
2020-05|14|WOJ. MAZOWIECKIE|M|25|14
2020-05|14|WOJ. MAZOWIECKIE|M|33|5
2020-05|14|WOJ. MAZOWIECKIE|M|38|7
2020-05|14|WOJ. MAZOWIECKIE|M|65|1
2020-05|14|WOJ. MAZOWIECKIE|M|37|7
2020-05|14|WOJ. MAZOWIECKIE|M|19|172
2020-05|14|WOJ. MAZOWIECKIE|M|30|11
