DATA_MC|KOD_WOJ|NAME|PLEC|WIEK|LICZBA
2020-03|02|WOJ. DOLNOŒL¥SKIE|M|53|1
2020-03|02|WOJ. DOLNOŒL¥SKIE|M|60|1
2020-03|02|WOJ. DOLNOŒL¥SKIE|M|20|54
2020-03|02|WOJ. DOLNOŒL¥SKIE|M|55|1
2020-03|02|WOJ. DOLNOŒL¥SKIE|M|47|4
2020-03|02|WOJ. DOLNOŒL¥SKIE|M|17|5
2020-03|02|WOJ. DOLNOŒL¥SKIE|M|26|17
2020-03|02|WOJ. DOLNOŒL¥SKIE|M|52|1
2020-03|02|WOJ. DOLNOŒL¥SKIE|M|42|8
2020-03|02|WOJ. DOLNOŒL¥SKIE|M|40|6
2020-03|02|WOJ. DOLNOŒL¥SKIE|M|33|15
2020-03|02|WOJ. DOLNOŒL¥SKIE|M|21|28
2020-03|02|WOJ. DOLNOŒL¥SKIE|M|39|5
2020-03|02|WOJ. DOLNOŒL¥SKIE|M|32|8
2020-03|02|WOJ. DOLNOŒL¥SKIE|M|59|1
2020-03|02|WOJ. DOLNOŒL¥SKIE|M|31|15
2020-03|04|WOJ. KUJAWSKO-POMORSKIE|K|59|1
2020-03|04|WOJ. KUJAWSKO-POMORSKIE|K|35|5
2020-03|04|WOJ. KUJAWSKO-POMORSKIE|K|44|8
2020-03|04|WOJ. KUJAWSKO-POMORSKIE|K|21|19
2020-03|04|WOJ. KUJAWSKO-POMORSKIE|K|33|13
2020-03|04|WOJ. KUJAWSKO-POMORSKIE|K|30|9
2020-03|04|WOJ. KUJAWSKO-POMORSKIE|K|18|79
2020-03|04|WOJ. KUJAWSKO-POMORSKIE|K|50|1
2020-03|04|WOJ. KUJAWSKO-POMORSKIE|K|42|4
2020-03|04|WOJ. KUJAWSKO-POMORSKIE|K|47|5
2020-03|04|WOJ. KUJAWSKO-POMORSKIE|K|39|5
2020-03|04|WOJ. KUJAWSKO-POMORSKIE|K|23|8
2020-03|04|WOJ. KUJAWSKO-POMORSKIE|K|56|1
2020-03|04|WOJ. KUJAWSKO-POMORSKIE|K|25|18
2020-03|04|WOJ. KUJAWSKO-POMORSKIE|K|41|6
2020-03|04|WOJ. KUJAWSKO-POMORSKIE|K|48|3
2020-03|04|WOJ. KUJAWSKO-POMORSKIE|K|17|1
2020-03|04|WOJ. KUJAWSKO-POMORSKIE|K|34|7
2020-03|04|WOJ. KUJAWSKO-POMORSKIE|K|57|2
2020-03|04|WOJ. KUJAWSKO-POMORSKIE|K|65|1
2020-03|04|WOJ. KUJAWSKO-POMORSKIE|K|19|138
2020-03|04|WOJ. KUJAWSKO-POMORSKIE|K|40|7
2020-03|04|WOJ. KUJAWSKO-POMORSKIE|K|31|13
2020-03|04|WOJ. KUJAWSKO-POMORSKIE|K|46|1
2020-03|04|WOJ. KUJAWSKO-POMORSKIE|K|28|11
2020-03|04|WOJ. KUJAWSKO-POMORSKIE|K|29|8
2020-03|04|WOJ. KUJAWSKO-POMORSKIE|K|38|7
2020-03|04|WOJ. KUJAWSKO-POMORSKIE|K|24|9
2020-03|04|WOJ. KUJAWSKO-POMORSKIE|K|43|1
2020-03|04|WOJ. KUJAWSKO-POMORSKIE|K|51|3
2020-03|04|WOJ. KUJAWSKO-POMORSKIE|K|26|12
2020-03|04|WOJ. KUJAWSKO-POMORSKIE|K|49|5
2020-03|04|WOJ. KUJAWSKO-POMORSKIE|K|32|7
2020-03|04|WOJ. KUJAWSKO-POMORSKIE|K|20|20
2020-03|04|WOJ. KUJAWSKO-POMORSKIE|K|22|15
2020-03|04|WOJ. KUJAWSKO-POMORSKIE|K|45|2
2020-03|04|WOJ. KUJAWSKO-POMORSKIE|K|36|6
2020-03|04|WOJ. KUJAWSKO-POMORSKIE|K|52|2
2020-03|04|WOJ. KUJAWSKO-POMORSKIE|K|37|5
2020-03|04|WOJ. KUJAWSKO-POMORSKIE|K|27|8
2020-03|04|WOJ. KUJAWSKO-POMORSKIE|M|46|2
2020-03|04|WOJ. KUJAWSKO-POMORSKIE|M|29|10
2020-03|04|WOJ. KUJAWSKO-POMORSKIE|M|37|6
2020-03|04|WOJ. KUJAWSKO-POMORSKIE|M|33|3
2020-03|04|WOJ. KUJAWSKO-POMORSKIE|M|28|9
2020-03|04|WOJ. KUJAWSKO-POMORSKIE|M|44|2
2020-03|04|WOJ. KUJAWSKO-POMORSKIE|M|58|1
2020-03|04|WOJ. KUJAWSKO-POMORSKIE|M|18|116
2020-03|04|WOJ. KUJAWSKO-POMORSKIE|M|31|8
2020-03|04|WOJ. KUJAWSKO-POMORSKIE|M|30|6
2020-03|04|WOJ. KUJAWSKO-POMORSKIE|M|48|1
2020-03|04|WOJ. KUJAWSKO-POMORSKIE|M|56|1
2020-03|04|WOJ. KUJAWSKO-POMORSKIE|M|39|7
2020-03|04|WOJ. KUJAWSKO-POMORSKIE|M|25|10
2020-03|04|WOJ. KUJAWSKO-POMORSKIE|M|38|4
2020-03|04|WOJ. KUJAWSKO-POMORSKIE|M|24|5
2020-03|04|WOJ. KUJAWSKO-POMORSKIE|M|47|3
2020-03|04|WOJ. KUJAWSKO-POMORSKIE|M|42|1
2020-03|04|WOJ. KUJAWSKO-POMORSKIE|M|41|1
2020-03|04|WOJ. KUJAWSKO-POMORSKIE|M|35|6
2020-03|04|WOJ. KUJAWSKO-POMORSKIE|M|23|8
2020-03|04|WOJ. KUJAWSKO-POMORSKIE|M|51|2
2020-03|04|WOJ. KUJAWSKO-POMORSKIE|M|32|4
2020-03|04|WOJ. KUJAWSKO-POMORSKIE|M|45|9
2020-03|04|WOJ. KUJAWSKO-POMORSKIE|M|16|3
2020-03|04|WOJ. KUJAWSKO-POMORSKIE|M|20|33
2020-03|04|WOJ. KUJAWSKO-POMORSKIE|M|22|10
2020-03|04|WOJ. KUJAWSKO-POMORSKIE|M|36|5
2020-03|04|WOJ. KUJAWSKO-POMORSKIE|M|17|6
2020-03|04|WOJ. KUJAWSKO-POMORSKIE|M|34|7
2020-03|04|WOJ. KUJAWSKO-POMORSKIE|M|43|1
2020-03|04|WOJ. KUJAWSKO-POMORSKIE|M|40|3
2020-03|04|WOJ. KUJAWSKO-POMORSKIE|M|19|145
2020-03|04|WOJ. KUJAWSKO-POMORSKIE|M|26|8
2020-03|04|WOJ. KUJAWSKO-POMORSKIE|M|21|14
2020-03|04|WOJ. KUJAWSKO-POMORSKIE|M|27|5
2020-03|06|WOJ. LUBELSKIE|K|36|5
2020-03|06|WOJ. LUBELSKIE|K|25|10
2020-03|06|WOJ. LUBELSKIE|K|19|86
2020-03|06|WOJ. LUBELSKIE|K|30|8
2020-03|06|WOJ. LUBELSKIE|K|18|102
2020-03|06|WOJ. LUBELSKIE|K|58|1
2020-03|06|WOJ. LUBELSKIE|K|24|12
2020-03|06|WOJ. LUBELSKIE|K|44|5
2020-03|06|WOJ. LUBELSKIE|K|51|5
2020-03|06|WOJ. LUBELSKIE|K|42|3
2020-03|06|WOJ. LUBELSKIE|K|17|1
2020-03|06|WOJ. LUBELSKIE|K|28|10
2020-03|06|WOJ. LUBELSKIE|K|21|15
2020-03|06|WOJ. LUBELSKIE|K|50|1
2020-03|06|WOJ. LUBELSKIE|K|46|3
2020-03|06|WOJ. LUBELSKIE|K|45|3
2020-03|06|WOJ. LUBELSKIE|K|29|4
2020-03|06|WOJ. LUBELSKIE|K|31|6
2020-03|06|WOJ. LUBELSKIE|K|32|6
2020-03|06|WOJ. LUBELSKIE|K|41|1
2020-03|06|WOJ. LUBELSKIE|K|27|8
2020-03|06|WOJ. LUBELSKIE|K|37|6
2020-03|06|WOJ. LUBELSKIE|K|35|4
2020-03|06|WOJ. LUBELSKIE|K|39|5
2020-03|06|WOJ. LUBELSKIE|K|47|2
2020-03|06|WOJ. LUBELSKIE|K|22|6
2020-03|06|WOJ. LUBELSKIE|K|34|3
2020-03|06|WOJ. LUBELSKIE|K|20|14
2020-03|06|WOJ. LUBELSKIE|K|38|3
2020-03|06|WOJ. LUBELSKIE|K|26|7
2020-03|06|WOJ. LUBELSKIE|K|33|6
2020-03|06|WOJ. LUBELSKIE|K|54|2
2020-03|06|WOJ. LUBELSKIE|K|23|15
2020-03|06|WOJ. LUBELSKIE|K|43|4
2020-03|06|WOJ. LUBELSKIE|M|26|7
2020-03|06|WOJ. LUBELSKIE|M|17|4
2020-03|06|WOJ. LUBELSKIE|M|41|3
2020-03|06|WOJ. LUBELSKIE|M|31|10
2020-03|06|WOJ. LUBELSKIE|M|40|1
2020-03|06|WOJ. LUBELSKIE|M|21|13
2020-03|06|WOJ. LUBELSKIE|M|27|3
2020-03|06|WOJ. LUBELSKIE|M|34|7
2020-03|06|WOJ. LUBELSKIE|M|39|2
2020-03|06|WOJ. LUBELSKIE|M|55|1
2020-03|06|WOJ. LUBELSKIE|M|48|1
2020-03|06|WOJ. LUBELSKIE|M|19|102
2020-03|06|WOJ. LUBELSKIE|M|36|1
2020-03|06|WOJ. LUBELSKIE|M|32|3
2020-03|06|WOJ. LUBELSKIE|M|49|1
2020-03|06|WOJ. LUBELSKIE|M|50|3
2020-03|06|WOJ. LUBELSKIE|M|33|4
2020-03|06|WOJ. LUBELSKIE|M|35|4
2020-03|06|WOJ. LUBELSKIE|M|16|1
2020-03|06|WOJ. LUBELSKIE|M|28|3
2020-03|06|WOJ. LUBELSKIE|M|29|4
2020-03|06|WOJ. LUBELSKIE|M|23|10
2020-03|06|WOJ. LUBELSKIE|M|30|7
2020-03|06|WOJ. LUBELSKIE|M|37|6
2020-03|06|WOJ. LUBELSKIE|M|43|2
2020-03|06|WOJ. LUBELSKIE|M|18|138
2020-03|06|WOJ. LUBELSKIE|M|24|11
2020-03|06|WOJ. LUBELSKIE|M|51|1
2020-03|06|WOJ. LUBELSKIE|M|44|1
2020-03|06|WOJ. LUBELSKIE|M|38|3
2020-03|06|WOJ. LUBELSKIE|M|46|1
2020-03|06|WOJ. LUBELSKIE|M|25|14
2020-03|06|WOJ. LUBELSKIE|M|60|1
2020-03|06|WOJ. LUBELSKIE|M|20|17
2020-03|06|WOJ. LUBELSKIE|M|22|9
2020-03|08|WOJ. LUBUSKIE|K|30|3
2020-03|08|WOJ. LUBUSKIE|K|51|1
2020-03|08|WOJ. LUBUSKIE|K|29|9
2020-03|08|WOJ. LUBUSKIE|K|27|9
2020-03|08|WOJ. LUBUSKIE|K|38|2
2020-03|08|WOJ. LUBUSKIE|K|48|1
2020-03|08|WOJ. LUBUSKIE|K|50|1
2020-03|08|WOJ. LUBUSKIE|K|42|3
2020-03|08|WOJ. LUBUSKIE|K|31|2
2020-03|08|WOJ. LUBUSKIE|K|18|33
2020-03|08|WOJ. LUBUSKIE|K|37|4
2020-03|08|WOJ. LUBUSKIE|K|40|4
2020-03|08|WOJ. LUBUSKIE|K|61|1
2020-03|08|WOJ. LUBUSKIE|K|21|12
2020-03|08|WOJ. LUBUSKIE|K|34|3
2020-03|08|WOJ. LUBUSKIE|K|39|3
2020-03|08|WOJ. LUBUSKIE|K|46|1
2020-03|08|WOJ. LUBUSKIE|K|43|2
2020-03|08|WOJ. LUBUSKIE|K|36|5
2020-03|08|WOJ. LUBUSKIE|K|44|3
2020-03|08|WOJ. LUBUSKIE|K|35|1
2020-03|08|WOJ. LUBUSKIE|K|45|1
2020-03|08|WOJ. LUBUSKIE|K|19|77
2020-03|08|WOJ. LUBUSKIE|K|20|13
2020-03|08|WOJ. LUBUSKIE|K|23|9
2020-03|08|WOJ. LUBUSKIE|K|22|6
2020-03|08|WOJ. LUBUSKIE|K|52|1
2020-03|08|WOJ. LUBUSKIE|K|32|6
2020-03|08|WOJ. LUBUSKIE|K|25|14
2020-03|08|WOJ. LUBUSKIE|K|24|7
2020-03|08|WOJ. LUBUSKIE|K|26|6
2020-03|08|WOJ. LUBUSKIE|K|49|2
2020-03|08|WOJ. LUBUSKIE|K|33|7
2020-03|08|WOJ. LUBUSKIE|M|40|3
2020-03|08|WOJ. LUBUSKIE|M|33|6
2020-03|08|WOJ. LUBUSKIE|M|47|1
2020-03|08|WOJ. LUBUSKIE|M|56|1
2020-03|08|WOJ. LUBUSKIE|M|28|9
2020-03|08|WOJ. LUBUSKIE|M|20|14
2020-03|08|WOJ. LUBUSKIE|M|32|2
2020-03|08|WOJ. LUBUSKIE|M|41|3
2020-03|08|WOJ. LUBUSKIE|M|27|3
2020-03|08|WOJ. LUBUSKIE|M|35|4
2020-03|08|WOJ. LUBUSKIE|M|29|2
2020-03|08|WOJ. LUBUSKIE|M|42|2
2020-03|08|WOJ. LUBUSKIE|M|38|2
2020-03|08|WOJ. LUBUSKIE|M|23|6
2020-03|08|WOJ. LUBUSKIE|M|22|7
2020-03|08|WOJ. LUBUSKIE|M|18|47
2020-03|08|WOJ. LUBUSKIE|M|17|1
2020-03|08|WOJ. LUBUSKIE|M|37|2
2020-03|08|WOJ. LUBUSKIE|M|60|1
2020-03|08|WOJ. LUBUSKIE|M|19|92
2020-03|08|WOJ. LUBUSKIE|M|25|3
2020-03|08|WOJ. LUBUSKIE|M|16|1
2020-03|08|WOJ. LUBUSKIE|M|45|2
2020-03|08|WOJ. LUBUSKIE|M|51|2
2020-03|08|WOJ. LUBUSKIE|M|43|1
2020-03|08|WOJ. LUBUSKIE|M|34|2
2020-03|08|WOJ. LUBUSKIE|M|21|7
2020-03|08|WOJ. LUBUSKIE|M|39|2
2020-03|08|WOJ. LUBUSKIE|M|48|1
2020-03|08|WOJ. LUBUSKIE|M|44|1
2020-03|08|WOJ. LUBUSKIE|M|36|5
2020-03|08|WOJ. LUBUSKIE|M|30|4
2020-03|08|WOJ. LUBUSKIE|M|24|6
2020-03|08|WOJ. LUBUSKIE|M|31|3
2020-03|08|WOJ. LUBUSKIE|M|26|5
2020-03|10|WOJ. £ÓDZKIE|K|50|2
2020-03|10|WOJ. £ÓDZKIE|K|30|4
2020-03|10|WOJ. £ÓDZKIE|K|47|5
2020-03|10|WOJ. £ÓDZKIE|K|52|1
2020-03|10|WOJ. £ÓDZKIE|K|34|5
2020-03|10|WOJ. £ÓDZKIE|K|44|4
2020-03|10|WOJ. £ÓDZKIE|K|21|6
2020-03|10|WOJ. £ÓDZKIE|K|31|7
2020-03|10|WOJ. £ÓDZKIE|K|29|9
2020-03|10|WOJ. £ÓDZKIE|K|51|2
2020-03|10|WOJ. £ÓDZKIE|K|45|4
2020-03|10|WOJ. £ÓDZKIE|K|38|9
2020-03|10|WOJ. £ÓDZKIE|K|43|4
2020-03|10|WOJ. £ÓDZKIE|K|41|2
2020-03|10|WOJ. £ÓDZKIE|K|66|1
2020-03|10|WOJ. £ÓDZKIE|K|19|102
2020-03|10|WOJ. £ÓDZKIE|K|25|10
2020-03|10|WOJ. £ÓDZKIE|K|24|5
2020-03|10|WOJ. £ÓDZKIE|K|32|7
2020-03|10|WOJ. £ÓDZKIE|K|39|4
2020-03|10|WOJ. £ÓDZKIE|K|36|6
2020-03|10|WOJ. £ÓDZKIE|K|37|5
2020-03|10|WOJ. £ÓDZKIE|K|46|1
2020-03|10|WOJ. £ÓDZKIE|K|26|14
2020-03|10|WOJ. £ÓDZKIE|K|20|20
2020-03|10|WOJ. £ÓDZKIE|K|56|2
2020-03|10|WOJ. £ÓDZKIE|K|59|1
2020-03|10|WOJ. £ÓDZKIE|K|60|1
2020-03|10|WOJ. £ÓDZKIE|K|18|94
2020-03|10|WOJ. £ÓDZKIE|K|33|7
2020-03|10|WOJ. £ÓDZKIE|K|27|6
2020-03|10|WOJ. £ÓDZKIE|K|28|9
2020-03|10|WOJ. £ÓDZKIE|K|35|4
2020-03|10|WOJ. £ÓDZKIE|K|55|2
2020-03|10|WOJ. £ÓDZKIE|K|48|2
2020-03|10|WOJ. £ÓDZKIE|K|53|2
2020-03|10|WOJ. £ÓDZKIE|K|49|1
2020-03|10|WOJ. £ÓDZKIE|K|23|7
2020-03|10|WOJ. £ÓDZKIE|K|22|3
2020-03|10|WOJ. £ÓDZKIE|M|31|3
2020-03|10|WOJ. £ÓDZKIE|M|36|2
2020-03|10|WOJ. £ÓDZKIE|M|46|1
2020-03|10|WOJ. £ÓDZKIE|M|29|2
2020-03|10|WOJ. £ÓDZKIE|M|43|2
2020-03|10|WOJ. £ÓDZKIE|M|20|22
2020-03|10|WOJ. £ÓDZKIE|M|26|2
2020-03|10|WOJ. £ÓDZKIE|M|17|2
2020-03|10|WOJ. £ÓDZKIE|M|45|1
2020-03|10|WOJ. £ÓDZKIE|M|32|5
2020-03|10|WOJ. £ÓDZKIE|M|30|6
2020-03|10|WOJ. £ÓDZKIE|M|42|3
2020-03|10|WOJ. £ÓDZKIE|M|53|1
2020-03|10|WOJ. £ÓDZKIE|M|19|118
2020-03|10|WOJ. £ÓDZKIE|M|47|2
2020-03|10|WOJ. £ÓDZKIE|M|37|3
2020-03|10|WOJ. £ÓDZKIE|M|28|5
2020-03|10|WOJ. £ÓDZKIE|M|33|1
2020-03|10|WOJ. £ÓDZKIE|M|22|5
2020-03|10|WOJ. £ÓDZKIE|M|34|6
2020-03|10|WOJ. £ÓDZKIE|M|25|5
2020-03|10|WOJ. £ÓDZKIE|M|50|1
2020-03|10|WOJ. £ÓDZKIE|M|21|9
2020-03|10|WOJ. £ÓDZKIE|M|16|2
2020-03|10|WOJ. £ÓDZKIE|M|44|1
2020-03|10|WOJ. £ÓDZKIE|M|54|1
2020-03|10|WOJ. £ÓDZKIE|M|18|144
2020-03|10|WOJ. £ÓDZKIE|M|38|3
2020-03|10|WOJ. £ÓDZKIE|M|23|5
2020-03|10|WOJ. £ÓDZKIE|M|48|1
2020-03|10|WOJ. £ÓDZKIE|M|39|3
2020-03|10|WOJ. £ÓDZKIE|M|40|4
2020-03|10|WOJ. £ÓDZKIE|M|24|7
2020-03|10|WOJ. £ÓDZKIE|M|27|5
2020-03|12|WOJ. MA£OPOLSKIE|K|49|2
2020-03|12|WOJ. MA£OPOLSKIE|K|63|1
2020-03|12|WOJ. MA£OPOLSKIE|K|26|17
2020-03|12|WOJ. MA£OPOLSKIE|K|32|8
2020-03|12|WOJ. MA£OPOLSKIE|K|48|2
2020-03|12|WOJ. MA£OPOLSKIE|K|34|7
2020-03|12|WOJ. MA£OPOLSKIE|K|54|1
2020-03|12|WOJ. MA£OPOLSKIE|K|43|3
2020-03|12|WOJ. MA£OPOLSKIE|K|40|3
2020-03|12|WOJ. MA£OPOLSKIE|K|28|7
2020-03|12|WOJ. MA£OPOLSKIE|K|37|2
2020-03|12|WOJ. MA£OPOLSKIE|K|38|7
2020-03|12|WOJ. MA£OPOLSKIE|K|21|22
2020-03|12|WOJ. MA£OPOLSKIE|K|16|1
2020-03|12|WOJ. MA£OPOLSKIE|K|33|6
2020-03|12|WOJ. MA£OPOLSKIE|K|42|5
2020-03|12|WOJ. MA£OPOLSKIE|K|20|39
2020-03|12|WOJ. MA£OPOLSKIE|K|46|1
2020-03|12|WOJ. MA£OPOLSKIE|K|45|3
2020-03|12|WOJ. MA£OPOLSKIE|K|50|2
2020-03|12|WOJ. MA£OPOLSKIE|K|30|10
2020-03|12|WOJ. MA£OPOLSKIE|K|36|11
2020-03|12|WOJ. MA£OPOLSKIE|K|53|4
2020-03|12|WOJ. MA£OPOLSKIE|K|56|2
2020-03|12|WOJ. MA£OPOLSKIE|K|64|1
2020-03|12|WOJ. MA£OPOLSKIE|K|22|20
2020-03|12|WOJ. MA£OPOLSKIE|K|23|11
2020-03|12|WOJ. MA£OPOLSKIE|K|31|7
2020-03|12|WOJ. MA£OPOLSKIE|K|47|2
2020-03|12|WOJ. MA£OPOLSKIE|K|60|1
2020-03|12|WOJ. MA£OPOLSKIE|K|51|1
2020-03|12|WOJ. MA£OPOLSKIE|K|57|1
2020-03|12|WOJ. MA£OPOLSKIE|K|17|1
2020-03|12|WOJ. MA£OPOLSKIE|K|19|186
2020-03|12|WOJ. MA£OPOLSKIE|K|41|3
2020-03|12|WOJ. MA£OPOLSKIE|K|35|8
2020-03|12|WOJ. MA£OPOLSKIE|K|44|5
2020-03|12|WOJ. MA£OPOLSKIE|K|18|131
2020-03|12|WOJ. MA£OPOLSKIE|K|27|11
2020-03|12|WOJ. MA£OPOLSKIE|K|29|10
2020-03|12|WOJ. MA£OPOLSKIE|K|39|4
2020-03|12|WOJ. MA£OPOLSKIE|K|52|3
2020-03|12|WOJ. MA£OPOLSKIE|K|24|11
2020-03|12|WOJ. MA£OPOLSKIE|K|25|16
2020-03|12|WOJ. MA£OPOLSKIE|M|33|6
2020-03|12|WOJ. MA£OPOLSKIE|M|47|1
2020-03|12|WOJ. MA£OPOLSKIE|M|36|2
2020-03|12|WOJ. MA£OPOLSKIE|M|38|5
2020-03|12|WOJ. MA£OPOLSKIE|M|29|9
2020-03|12|WOJ. MA£OPOLSKIE|M|22|13
2020-03|12|WOJ. MA£OPOLSKIE|M|56|1
2020-03|12|WOJ. MA£OPOLSKIE|M|37|3
2020-03|12|WOJ. MA£OPOLSKIE|M|19|199
2020-03|12|WOJ. MA£OPOLSKIE|M|45|4
2020-03|12|WOJ. MA£OPOLSKIE|M|42|4
2020-03|12|WOJ. MA£OPOLSKIE|M|41|1
2020-03|12|WOJ. MA£OPOLSKIE|M|58|1
2020-03|12|WOJ. MA£OPOLSKIE|M|24|5
2020-03|12|WOJ. MA£OPOLSKIE|M|46|2
2020-03|12|WOJ. MA£OPOLSKIE|M|23|4
2020-03|12|WOJ. MA£OPOLSKIE|M|60|1
2020-03|12|WOJ. MA£OPOLSKIE|M|49|2
2020-03|12|WOJ. MA£OPOLSKIE|M|52|2
2020-03|12|WOJ. MA£OPOLSKIE|M|34|3
2020-03|12|WOJ. MA£OPOLSKIE|M|27|9
2020-03|12|WOJ. MA£OPOLSKIE|M|30|10
2020-03|12|WOJ. MA£OPOLSKIE|M|31|4
2020-03|12|WOJ. MA£OPOLSKIE|M|44|2
2020-03|12|WOJ. MA£OPOLSKIE|M|40|3
2020-03|12|WOJ. MA£OPOLSKIE|M|16|1
2020-03|12|WOJ. MA£OPOLSKIE|M|55|1
2020-03|12|WOJ. MA£OPOLSKIE|M|18|203
2020-03|12|WOJ. MA£OPOLSKIE|M|25|11
2020-03|12|WOJ. MA£OPOLSKIE|M|28|8
2020-03|12|WOJ. MA£OPOLSKIE|M|26|5
2020-03|12|WOJ. MA£OPOLSKIE|M|39|4
2020-03|12|WOJ. MA£OPOLSKIE|M|43|1
2020-03|12|WOJ. MA£OPOLSKIE|M|21|20
2020-03|12|WOJ. MA£OPOLSKIE|M|17|4
2020-03|12|WOJ. MA£OPOLSKIE|M|32|5
2020-03|12|WOJ. MA£OPOLSKIE|M|20|37
2020-03|14|WOJ. MAZOWIECKIE|K|24|15
2020-03|14|WOJ. MAZOWIECKIE|K|18|183
2020-03|14|WOJ. MAZOWIECKIE|K|36|17
2020-03|14|WOJ. MAZOWIECKIE|K|27|22
2020-03|14|WOJ. MAZOWIECKIE|K|22|26
2020-03|14|WOJ. MAZOWIECKIE|K|33|21
2020-03|14|WOJ. MAZOWIECKIE|K|66|1
2020-03|14|WOJ. MAZOWIECKIE|K|39|7
2020-03|14|WOJ. MAZOWIECKIE|K|35|14
2020-03|14|WOJ. MAZOWIECKIE|K|49|2
2020-03|14|WOJ. MAZOWIECKIE|K|41|6
2020-03|14|WOJ. MAZOWIECKIE|K|63|1
2020-03|14|WOJ. MAZOWIECKIE|K|53|2
2020-03|14|WOJ. MAZOWIECKIE|K|29|24
2020-03|14|WOJ. MAZOWIECKIE|K|20|59
2020-03|14|WOJ. MAZOWIECKIE|K|21|41
2020-03|14|WOJ. MAZOWIECKIE|K|25|22
2020-03|14|WOJ. MAZOWIECKIE|K|57|1
2020-03|14|WOJ. MAZOWIECKIE|K|54|2
