DATA_MC|KOD_WOJ|WOJEWODZTWO|PLEC|WIEK|LICZBA
2020-08|02|WOJ. DOLNOŒL¥SKIE|M|20|56
2020-08|02|WOJ. DOLNOŒL¥SKIE|M|30|10
2020-08|02|WOJ. DOLNOŒL¥SKIE|M|35|11
2020-08|02|WOJ. DOLNOŒL¥SKIE|M|16|16
2020-08|02|WOJ. DOLNOŒL¥SKIE|M|27|24
2020-08|02|WOJ. DOLNOŒL¥SKIE|M|33|11
2020-08|02|WOJ. DOLNOŒL¥SKIE|M|29|14
2020-08|02|WOJ. DOLNOŒL¥SKIE|M|46|2
2020-08|02|WOJ. DOLNOŒL¥SKIE|M|23|20
2020-08|02|WOJ. DOLNOŒL¥SKIE|M|34|7
2020-08|02|WOJ. DOLNOŒL¥SKIE|M|48|1
2020-08|04|WOJ. KUJAWSKO-POMORSKIE|K|40|3
2020-08|04|WOJ. KUJAWSKO-POMORSKIE|K|28|7
2020-08|04|WOJ. KUJAWSKO-POMORSKIE|K|17|1
2020-08|04|WOJ. KUJAWSKO-POMORSKIE|K|53|1
2020-08|04|WOJ. KUJAWSKO-POMORSKIE|K|45|5
2020-08|04|WOJ. KUJAWSKO-POMORSKIE|K|25|10
2020-08|04|WOJ. KUJAWSKO-POMORSKIE|K|34|5
2020-08|04|WOJ. KUJAWSKO-POMORSKIE|K|41|8
2020-08|04|WOJ. KUJAWSKO-POMORSKIE|K|14|2
2020-08|04|WOJ. KUJAWSKO-POMORSKIE|K|21|18
2020-08|04|WOJ. KUJAWSKO-POMORSKIE|K|16|4
2020-08|04|WOJ. KUJAWSKO-POMORSKIE|K|15|1
2020-08|04|WOJ. KUJAWSKO-POMORSKIE|K|39|7
2020-08|04|WOJ. KUJAWSKO-POMORSKIE|K|36|9
2020-08|04|WOJ. KUJAWSKO-POMORSKIE|K|23|13
2020-08|04|WOJ. KUJAWSKO-POMORSKIE|K|47|3
2020-08|04|WOJ. KUJAWSKO-POMORSKIE|K|19|76
2020-08|04|WOJ. KUJAWSKO-POMORSKIE|K|27|10
2020-08|04|WOJ. KUJAWSKO-POMORSKIE|K|32|10
2020-08|04|WOJ. KUJAWSKO-POMORSKIE|K|22|5
2020-08|04|WOJ. KUJAWSKO-POMORSKIE|K|50|2
2020-08|04|WOJ. KUJAWSKO-POMORSKIE|K|33|9
2020-08|04|WOJ. KUJAWSKO-POMORSKIE|K|55|1
2020-08|04|WOJ. KUJAWSKO-POMORSKIE|K|26|12
2020-08|04|WOJ. KUJAWSKO-POMORSKIE|K|31|12
2020-08|04|WOJ. KUJAWSKO-POMORSKIE|K|46|7
2020-08|04|WOJ. KUJAWSKO-POMORSKIE|K|38|10
2020-08|04|WOJ. KUJAWSKO-POMORSKIE|K|35|9
2020-08|04|WOJ. KUJAWSKO-POMORSKIE|K|37|6
2020-08|04|WOJ. KUJAWSKO-POMORSKIE|K|44|5
2020-08|04|WOJ. KUJAWSKO-POMORSKIE|K|48|1
2020-08|04|WOJ. KUJAWSKO-POMORSKIE|K|29|11
2020-08|04|WOJ. KUJAWSKO-POMORSKIE|K|30|7
2020-08|04|WOJ. KUJAWSKO-POMORSKIE|K|59|2
2020-08|04|WOJ. KUJAWSKO-POMORSKIE|K|43|4
2020-08|04|WOJ. KUJAWSKO-POMORSKIE|K|42|4
2020-08|04|WOJ. KUJAWSKO-POMORSKIE|K|18|317
2020-08|04|WOJ. KUJAWSKO-POMORSKIE|K|20|25
2020-08|04|WOJ. KUJAWSKO-POMORSKIE|K|49|6
2020-08|04|WOJ. KUJAWSKO-POMORSKIE|K|24|11
2020-08|04|WOJ. KUJAWSKO-POMORSKIE|M|58|1
2020-08|04|WOJ. KUJAWSKO-POMORSKIE|M|38|6
2020-08|04|WOJ. KUJAWSKO-POMORSKIE|M|35|6
2020-08|04|WOJ. KUJAWSKO-POMORSKIE|M|16|19
2020-08|04|WOJ. KUJAWSKO-POMORSKIE|M|34|7
2020-08|04|WOJ. KUJAWSKO-POMORSKIE|M|29|8
2020-08|04|WOJ. KUJAWSKO-POMORSKIE|M|36|5
2020-08|04|WOJ. KUJAWSKO-POMORSKIE|M|21|22
2020-08|04|WOJ. KUJAWSKO-POMORSKIE|M|33|11
2020-08|04|WOJ. KUJAWSKO-POMORSKIE|M|30|5
2020-08|04|WOJ. KUJAWSKO-POMORSKIE|M|28|5
2020-08|04|WOJ. KUJAWSKO-POMORSKIE|M|31|6
2020-08|04|WOJ. KUJAWSKO-POMORSKIE|M|19|110
2020-08|04|WOJ. KUJAWSKO-POMORSKIE|M|41|4
2020-08|04|WOJ. KUJAWSKO-POMORSKIE|M|24|7
2020-08|04|WOJ. KUJAWSKO-POMORSKIE|M|57|1
2020-08|04|WOJ. KUJAWSKO-POMORSKIE|M|25|14
2020-08|04|WOJ. KUJAWSKO-POMORSKIE|M|18|323
2020-08|04|WOJ. KUJAWSKO-POMORSKIE|M|42|3
2020-08|04|WOJ. KUJAWSKO-POMORSKIE|M|44|1
2020-08|04|WOJ. KUJAWSKO-POMORSKIE|M|37|6
2020-08|04|WOJ. KUJAWSKO-POMORSKIE|M|26|6
2020-08|04|WOJ. KUJAWSKO-POMORSKIE|M|23|20
2020-08|04|WOJ. KUJAWSKO-POMORSKIE|M|15|6
2020-08|04|WOJ. KUJAWSKO-POMORSKIE|M|54|1
2020-08|04|WOJ. KUJAWSKO-POMORSKIE|M|39|3
2020-08|04|WOJ. KUJAWSKO-POMORSKIE|M|51|1
2020-08|04|WOJ. KUJAWSKO-POMORSKIE|M|49|1
2020-08|04|WOJ. KUJAWSKO-POMORSKIE|M|46|2
2020-08|04|WOJ. KUJAWSKO-POMORSKIE|M|40|3
2020-08|04|WOJ. KUJAWSKO-POMORSKIE|M|52|2
2020-08|04|WOJ. KUJAWSKO-POMORSKIE|M|20|38
2020-08|04|WOJ. KUJAWSKO-POMORSKIE|M|45|1
2020-08|04|WOJ. KUJAWSKO-POMORSKIE|M|32|9
2020-08|04|WOJ. KUJAWSKO-POMORSKIE|M|27|13
2020-08|04|WOJ. KUJAWSKO-POMORSKIE|M|14|18
2020-08|04|WOJ. KUJAWSKO-POMORSKIE|M|17|22
2020-08|04|WOJ. KUJAWSKO-POMORSKIE|M|22|24
2020-08|06|WOJ. LUBELSKIE|K|31|5
2020-08|06|WOJ. LUBELSKIE|K|32|6
2020-08|06|WOJ. LUBELSKIE|K|48|1
2020-08|06|WOJ. LUBELSKIE|K|19|97
2020-08|06|WOJ. LUBELSKIE|K|37|4
2020-08|06|WOJ. LUBELSKIE|K|35|5
2020-08|06|WOJ. LUBELSKIE|K|36|13
2020-08|06|WOJ. LUBELSKIE|K|16|6
2020-08|06|WOJ. LUBELSKIE|K|28|18
2020-08|06|WOJ. LUBELSKIE|K|21|23
2020-08|06|WOJ. LUBELSKIE|K|20|40
2020-08|06|WOJ. LUBELSKIE|K|14|3
2020-08|06|WOJ. LUBELSKIE|K|22|13
2020-08|06|WOJ. LUBELSKIE|K|42|4
2020-08|06|WOJ. LUBELSKIE|K|51|2
2020-08|06|WOJ. LUBELSKIE|K|18|423
2020-08|06|WOJ. LUBELSKIE|K|53|1
2020-08|06|WOJ. LUBELSKIE|K|17|5
2020-08|06|WOJ. LUBELSKIE|K|34|3
2020-08|06|WOJ. LUBELSKIE|K|65|1
2020-08|06|WOJ. LUBELSKIE|K|57|2
2020-08|06|WOJ. LUBELSKIE|K|30|13
2020-08|06|WOJ. LUBELSKIE|K|43|5
2020-08|06|WOJ. LUBELSKIE|K|55|3
2020-08|06|WOJ. LUBELSKIE|K|29|5
2020-08|06|WOJ. LUBELSKIE|K|41|4
2020-08|06|WOJ. LUBELSKIE|K|52|1
2020-08|06|WOJ. LUBELSKIE|K|23|20
2020-08|06|WOJ. LUBELSKIE|K|27|17
2020-08|06|WOJ. LUBELSKIE|K|26|11
2020-08|06|WOJ. LUBELSKIE|K|38|6
2020-08|06|WOJ. LUBELSKIE|K|45|2
2020-08|06|WOJ. LUBELSKIE|K|15|4
2020-08|06|WOJ. LUBELSKIE|K|49|4
2020-08|06|WOJ. LUBELSKIE|K|47|2
2020-08|06|WOJ. LUBELSKIE|K|62|1
2020-08|06|WOJ. LUBELSKIE|K|44|11
2020-08|06|WOJ. LUBELSKIE|K|33|7
2020-08|06|WOJ. LUBELSKIE|K|24|17
2020-08|06|WOJ. LUBELSKIE|K|25|19
2020-08|06|WOJ. LUBELSKIE|K|40|5
2020-08|06|WOJ. LUBELSKIE|K|50|1
2020-08|06|WOJ. LUBELSKIE|K|39|7
2020-08|06|WOJ. LUBELSKIE|K|54|2
2020-08|06|WOJ. LUBELSKIE|M|25|9
2020-08|06|WOJ. LUBELSKIE|M|38|6
2020-08|06|WOJ. LUBELSKIE|M|14|17
2020-08|06|WOJ. LUBELSKIE|M|51|1
2020-08|06|WOJ. LUBELSKIE|M|29|8
2020-08|06|WOJ. LUBELSKIE|M|28|6
2020-08|06|WOJ. LUBELSKIE|M|31|7
2020-08|06|WOJ. LUBELSKIE|M|49|2
2020-08|06|WOJ. LUBELSKIE|M|26|4
2020-08|06|WOJ. LUBELSKIE|M|47|2
2020-08|06|WOJ. LUBELSKIE|M|54|1
2020-08|06|WOJ. LUBELSKIE|M|19|83
2020-08|06|WOJ. LUBELSKIE|M|41|6
2020-08|06|WOJ. LUBELSKIE|M|16|34
2020-08|06|WOJ. LUBELSKIE|M|44|1
2020-08|06|WOJ. LUBELSKIE|M|37|3
2020-08|06|WOJ. LUBELSKIE|M|34|4
2020-08|06|WOJ. LUBELSKIE|M|23|7
2020-08|06|WOJ. LUBELSKIE|M|43|3
2020-08|06|WOJ. LUBELSKIE|M|40|2
2020-08|06|WOJ. LUBELSKIE|M|36|6
2020-08|06|WOJ. LUBELSKIE|M|46|2
2020-08|06|WOJ. LUBELSKIE|M|17|27
2020-08|06|WOJ. LUBELSKIE|M|42|4
2020-08|06|WOJ. LUBELSKIE|M|58|2
2020-08|06|WOJ. LUBELSKIE|M|15|8
2020-08|06|WOJ. LUBELSKIE|M|21|18
2020-08|06|WOJ. LUBELSKIE|M|32|3
2020-08|06|WOJ. LUBELSKIE|M|22|15
2020-08|06|WOJ. LUBELSKIE|M|33|3
2020-08|06|WOJ. LUBELSKIE|M|24|15
2020-08|06|WOJ. LUBELSKIE|M|39|2
2020-08|06|WOJ. LUBELSKIE|M|35|2
2020-08|06|WOJ. LUBELSKIE|M|30|2
2020-08|06|WOJ. LUBELSKIE|M|18|453
2020-08|06|WOJ. LUBELSKIE|M|20|27
2020-08|06|WOJ. LUBELSKIE|M|27|3
2020-08|08|WOJ. LUBUSKIE|K|18|138
2020-08|08|WOJ. LUBUSKIE|K|23|7
2020-08|08|WOJ. LUBUSKIE|K|22|8
2020-08|08|WOJ. LUBUSKIE|K|41|1
2020-08|08|WOJ. LUBUSKIE|K|29|9
2020-08|08|WOJ. LUBUSKIE|K|31|4
2020-08|08|WOJ. LUBUSKIE|K|25|3
2020-08|08|WOJ. LUBUSKIE|K|55|1
2020-08|08|WOJ. LUBUSKIE|K|51|1
2020-08|08|WOJ. LUBUSKIE|K|46|1
2020-08|08|WOJ. LUBUSKIE|K|19|53
2020-08|08|WOJ. LUBUSKIE|K|36|5
2020-08|08|WOJ. LUBUSKIE|K|34|4
2020-08|08|WOJ. LUBUSKIE|K|40|2
2020-08|08|WOJ. LUBUSKIE|K|30|6
2020-08|08|WOJ. LUBUSKIE|K|38|1
2020-08|08|WOJ. LUBUSKIE|K|49|2
2020-08|08|WOJ. LUBUSKIE|K|26|11
2020-08|08|WOJ. LUBUSKIE|K|24|12
2020-08|08|WOJ. LUBUSKIE|K|39|2
2020-08|08|WOJ. LUBUSKIE|K|15|2
2020-08|08|WOJ. LUBUSKIE|K|32|4
2020-08|08|WOJ. LUBUSKIE|K|42|1
2020-08|08|WOJ. LUBUSKIE|K|35|8
2020-08|08|WOJ. LUBUSKIE|K|43|1
2020-08|08|WOJ. LUBUSKIE|K|50|1
2020-08|08|WOJ. LUBUSKIE|K|63|1
2020-08|08|WOJ. LUBUSKIE|K|14|1
2020-08|08|WOJ. LUBUSKIE|K|28|2
2020-08|08|WOJ. LUBUSKIE|K|20|17
2020-08|08|WOJ. LUBUSKIE|K|21|12
2020-08|08|WOJ. LUBUSKIE|K|27|12
2020-08|08|WOJ. LUBUSKIE|K|62|1
2020-08|08|WOJ. LUBUSKIE|K|37|7
2020-08|08|WOJ. LUBUSKIE|K|45|4
2020-08|08|WOJ. LUBUSKIE|K|33|4
2020-08|08|WOJ. LUBUSKIE|K|58|1
2020-08|08|WOJ. LUBUSKIE|K|47|4
2020-08|08|WOJ. LUBUSKIE|M|26|7
2020-08|08|WOJ. LUBUSKIE|M|37|2
2020-08|08|WOJ. LUBUSKIE|M|36|1
2020-08|08|WOJ. LUBUSKIE|M|27|6
2020-08|08|WOJ. LUBUSKIE|M|47|1
2020-08|08|WOJ. LUBUSKIE|M|40|1
2020-08|08|WOJ. LUBUSKIE|M|17|5
2020-08|08|WOJ. LUBUSKIE|M|34|1
2020-08|08|WOJ. LUBUSKIE|M|38|2
2020-08|08|WOJ. LUBUSKIE|M|29|3
2020-08|08|WOJ. LUBUSKIE|M|24|10
2020-08|08|WOJ. LUBUSKIE|M|21|7
2020-08|08|WOJ. LUBUSKIE|M|15|9
2020-08|08|WOJ. LUBUSKIE|M|45|1
2020-08|08|WOJ. LUBUSKIE|M|16|6
2020-08|08|WOJ. LUBUSKIE|M|32|4
2020-08|08|WOJ. LUBUSKIE|M|43|2
2020-08|08|WOJ. LUBUSKIE|M|42|2
2020-08|08|WOJ. LUBUSKIE|M|46|2
2020-08|08|WOJ. LUBUSKIE|M|35|3
2020-08|08|WOJ. LUBUSKIE|M|28|5
2020-08|08|WOJ. LUBUSKIE|M|41|2
2020-08|08|WOJ. LUBUSKIE|M|39|2
2020-08|08|WOJ. LUBUSKIE|M|49|1
2020-08|08|WOJ. LUBUSKIE|M|18|160
2020-08|08|WOJ. LUBUSKIE|M|33|4
2020-08|08|WOJ. LUBUSKIE|M|51|1
2020-08|08|WOJ. LUBUSKIE|M|50|1
2020-08|08|WOJ. LUBUSKIE|M|30|2
2020-08|08|WOJ. LUBUSKIE|M|31|1
2020-08|08|WOJ. LUBUSKIE|M|20|13
2020-08|08|WOJ. LUBUSKIE|M|19|52
2020-08|08|WOJ. LUBUSKIE|M|23|8
2020-08|08|WOJ. LUBUSKIE|M|14|8
2020-08|08|WOJ. LUBUSKIE|M|25|5
2020-08|08|WOJ. LUBUSKIE|M|22|13
2020-08|10|WOJ. £ÓDZKIE|K|26|13
2020-08|10|WOJ. £ÓDZKIE|K|58|1
2020-08|10|WOJ. £ÓDZKIE|K|42|1
2020-08|10|WOJ. £ÓDZKIE|K|46|3
2020-08|10|WOJ. £ÓDZKIE|K|15|4
2020-08|10|WOJ. £ÓDZKIE|K|60|1
2020-08|10|WOJ. £ÓDZKIE|K|48|1
2020-08|10|WOJ. £ÓDZKIE|K|14|1
2020-08|10|WOJ. £ÓDZKIE|K|51|2
2020-08|10|WOJ. £ÓDZKIE|K|18|374
2020-08|10|WOJ. £ÓDZKIE|K|31|9
2020-08|10|WOJ. £ÓDZKIE|K|56|1
2020-08|10|WOJ. £ÓDZKIE|K|44|4
2020-08|10|WOJ. £ÓDZKIE|K|50|3
2020-08|10|WOJ. £ÓDZKIE|K|54|1
2020-08|10|WOJ. £ÓDZKIE|K|52|1
2020-08|10|WOJ. £ÓDZKIE|K|53|2
2020-08|10|WOJ. £ÓDZKIE|K|28|19
2020-08|10|WOJ. £ÓDZKIE|K|29|8
2020-08|10|WOJ. £ÓDZKIE|K|25|12
2020-08|10|WOJ. £ÓDZKIE|K|37|10
2020-08|10|WOJ. £ÓDZKIE|K|45|3
2020-08|10|WOJ. £ÓDZKIE|K|19|101
2020-08|10|WOJ. £ÓDZKIE|K|35|9
2020-08|10|WOJ. £ÓDZKIE|K|38|4
2020-08|10|WOJ. £ÓDZKIE|K|30|7
2020-08|10|WOJ. £ÓDZKIE|K|34|8
2020-08|10|WOJ. £ÓDZKIE|K|55|1
2020-08|10|WOJ. £ÓDZKIE|K|49|1
2020-08|10|WOJ. £ÓDZKIE|K|40|8
2020-08|10|WOJ. £ÓDZKIE|K|23|14
2020-08|10|WOJ. £ÓDZKIE|K|39|6
2020-08|10|WOJ. £ÓDZKIE|K|43|2
2020-08|10|WOJ. £ÓDZKIE|K|36|4
2020-08|10|WOJ. £ÓDZKIE|K|20|39
2020-08|10|WOJ. £ÓDZKIE|K|33|11
2020-08|10|WOJ. £ÓDZKIE|K|17|1
2020-08|10|WOJ. £ÓDZKIE|K|22|22
2020-08|10|WOJ. £ÓDZKIE|K|41|3
2020-08|10|WOJ. £ÓDZKIE|K|24|7
2020-08|10|WOJ. £ÓDZKIE|K|16|2
2020-08|10|WOJ. £ÓDZKIE|K|21|18
2020-08|10|WOJ. £ÓDZKIE|K|27|11
2020-08|10|WOJ. £ÓDZKIE|K|62|1
2020-08|10|WOJ. £ÓDZKIE|K|32|9
2020-08|10|WOJ. £ÓDZKIE|M|21|23
2020-08|10|WOJ. £ÓDZKIE|M|38|9
2020-08|10|WOJ. £ÓDZKIE|M|42|4
2020-08|10|WOJ. £ÓDZKIE|M|15|10
2020-08|10|WOJ. £ÓDZKIE|M|51|1
2020-08|10|WOJ. £ÓDZKIE|M|14|14
2020-08|10|WOJ. £ÓDZKIE|M|46|2
2020-08|10|WOJ. £ÓDZKIE|M|47|1
2020-08|10|WOJ. £ÓDZKIE|M|35|3
2020-08|10|WOJ. £ÓDZKIE|M|68|1
2020-08|10|WOJ. £ÓDZKIE|M|32|5
2020-08|10|WOJ. £ÓDZKIE|M|49|2
2020-08|10|WOJ. £ÓDZKIE|M|19|105
2020-08|10|WOJ. £ÓDZKIE|M|26|11
2020-08|10|WOJ. £ÓDZKIE|M|39|7
2020-08|10|WOJ. £ÓDZKIE|M|17|21
2020-08|10|WOJ. £ÓDZKIE|M|37|8
2020-08|10|WOJ. £ÓDZKIE|M|33|6
2020-08|10|WOJ. £ÓDZKIE|M|22|8
2020-08|10|WOJ. £ÓDZKIE|M|36|5
2020-08|10|WOJ. £ÓDZKIE|M|44|4
2020-08|10|WOJ. £ÓDZKIE|M|29|8
2020-08|10|WOJ. £ÓDZKIE|M|16|31
2020-08|10|WOJ. £ÓDZKIE|M|24|7
2020-08|10|WOJ. £ÓDZKIE|M|28|11
2020-08|10|WOJ. £ÓDZKIE|M|43|2
2020-08|10|WOJ. £ÓDZKIE|M|23|12
2020-08|10|WOJ. £ÓDZKIE|M|48|1
2020-08|10|WOJ. £ÓDZKIE|M|31|8
2020-08|10|WOJ. £ÓDZKIE|M|25|10
2020-08|10|WOJ. £ÓDZKIE|M|34|8
2020-08|10|WOJ. £ÓDZKIE|M|20|37
2020-08|10|WOJ. £ÓDZKIE|M|41|2
2020-08|10|WOJ. £ÓDZKIE|M|27|10
2020-08|10|WOJ. £ÓDZKIE|M|18|409
2020-08|10|WOJ. £ÓDZKIE|M|30|5
2020-08|12|WOJ. MA£OPOLSKIE|K|35|8
2020-08|12|WOJ. MA£OPOLSKIE|K|52|2
2020-08|12|WOJ. MA£OPOLSKIE|K|33|5
2020-08|12|WOJ. MA£OPOLSKIE|K|60|3
2020-08|12|WOJ. MA£OPOLSKIE|K|53|1
2020-08|12|WOJ. MA£OPOLSKIE|K|21|33
2020-08|12|WOJ. MA£OPOLSKIE|K|29|7
2020-08|12|WOJ. MA£OPOLSKIE|K|38|3
2020-08|12|WOJ. MA£OPOLSKIE|K|26|18
2020-08|12|WOJ. MA£OPOLSKIE|K|50|2
2020-08|12|WOJ. MA£OPOLSKIE|K|51|1
2020-08|12|WOJ. MA£OPOLSKIE|K|48|4
2020-08|12|WOJ. MA£OPOLSKIE|K|17|2
2020-08|12|WOJ. MA£OPOLSKIE|K|16|2
2020-08|12|WOJ. MA£OPOLSKIE|K|36|8
2020-08|12|WOJ. MA£OPOLSKIE|K|25|20
2020-08|12|WOJ. MA£OPOLSKIE|K|39|4
2020-08|12|WOJ. MA£OPOLSKIE|K|46|1
2020-08|12|WOJ. MA£OPOLSKIE|K|31|10
2020-08|12|WOJ. MA£OPOLSKIE|K|37|10
2020-08|12|WOJ. MA£OPOLSKIE|K|22|22
2020-08|12|WOJ. MA£OPOLSKIE|K|45|7
2020-08|12|WOJ. MA£OPOLSKIE|K|34|10
2020-08|12|WOJ. MA£OPOLSKIE|K|14|2
2020-08|12|WOJ. MA£OPOLSKIE|K|44|3
2020-08|12|WOJ. MA£OPOLSKIE|K|55|1
2020-08|12|WOJ. MA£OPOLSKIE|K|24|17
2020-08|12|WOJ. MA£OPOLSKIE|K|20|57
2020-08|12|WOJ. MA£OPOLSKIE|K|30|11
2020-08|12|WOJ. MA£OPOLSKIE|K|41|2
2020-08|12|WOJ. MA£OPOLSKIE|K|23|12
2020-08|12|WOJ. MA£OPOLSKIE|K|40|3
2020-08|12|WOJ. MA£OPOLSKIE|K|27|20
2020-08|12|WOJ. MA£OPOLSKIE|K|15|4
2020-08|12|WOJ. MA£OPOLSKIE|K|47|4
2020-08|12|WOJ. MA£OPOLSKIE|K|19|146
2020-08|12|WOJ. MA£OPOLSKIE|K|32|13
2020-08|12|WOJ. MA£OPOLSKIE|K|18|437
2020-08|12|WOJ. MA£OPOLSKIE|K|54|2
2020-08|12|WOJ. MA£OPOLSKIE|K|28|18
2020-08|12|WOJ. MA£OPOLSKIE|K|42|4
2020-08|12|WOJ. MA£OPOLSKIE|M|26|6
2020-08|12|WOJ. MA£OPOLSKIE|M|33|11
2020-08|12|WOJ. MA£OPOLSKIE|M|35|5
2020-08|12|WOJ. MA£OPOLSKIE|M|45|2
2020-08|12|WOJ. MA£OPOLSKIE|M|72|1
2020-08|12|WOJ. MA£OPOLSKIE|M|19|139
2020-08|12|WOJ. MA£OPOLSKIE|M|42|3
2020-08|12|WOJ. MA£OPOLSKIE|M|62|1
2020-08|12|WOJ. MA£OPOLSKIE|M|64|1
2020-08|12|WOJ. MA£OPOLSKIE|M|43|7
2020-08|12|WOJ. MA£OPOLSKIE|M|56|1
2020-08|12|WOJ. MA£OPOLSKIE|M|16|28
2020-08|12|WOJ. MA£OPOLSKIE|M|32|10
2020-08|12|WOJ. MA£OPOLSKIE|M|30|8
2020-08|12|WOJ. MA£OPOLSKIE|M|22|16
2020-08|12|WOJ. MA£OPOLSKIE|M|37|5
2020-08|12|WOJ. MA£OPOLSKIE|M|36|10
2020-08|12|WOJ. MA£OPOLSKIE|M|46|1
2020-08|12|WOJ. MA£OPOLSKIE|M|48|1
2020-08|12|WOJ. MA£OPOLSKIE|M|38|5
2020-08|12|WOJ. MA£OPOLSKIE|M|15|21
2020-08|12|WOJ. MA£OPOLSKIE|M|28|10
