DATA_MC|KOD_WOJ|WOJEWODZTWO|PLEC|WIEK|LICZBA
2020-01|02|WOJ. DOLNOŒL¥SKIE|M|41|2
2020-01|02|WOJ. DOLNOŒL¥SKIE|M|60|1
2020-01|02|WOJ. DOLNOŒL¥SKIE|M|15|1
2020-01|02|WOJ. DOLNOŒL¥SKIE|M|32|11
2020-01|02|WOJ. DOLNOŒL¥SKIE|M|24|27
2020-01|02|WOJ. DOLNOŒL¥SKIE|M|34|11
2020-01|02|WOJ. DOLNOŒL¥SKIE|M|63|2
2020-01|02|WOJ. DOLNOŒL¥SKIE|M|17|4
2020-01|02|WOJ. DOLNOŒL¥SKIE|M|30|16
2020-01|02|WOJ. DOLNOŒL¥SKIE|M|29|14
2020-01|02|WOJ. DOLNOŒL¥SKIE|M|48|3
2020-01|02|WOJ. DOLNOŒL¥SKIE|M|23|28
2020-01|02|WOJ. DOLNOŒL¥SKIE|M|59|1
2020-01|02|WOJ. DOLNOŒL¥SKIE|M|38|8
2020-01|02|WOJ. DOLNOŒL¥SKIE|M|54|1
2020-01|02|WOJ. DOLNOŒL¥SKIE|M|40|7
2020-01|02|WOJ. DOLNOŒL¥SKIE|M|28|18
2020-01|02|WOJ. DOLNOŒL¥SKIE|M|42|6
2020-01|02|WOJ. DOLNOŒL¥SKIE|M|33|10
2020-01|02|WOJ. DOLNOŒL¥SKIE|M|62|1
2020-01|02|WOJ. DOLNOŒL¥SKIE|M|53|1
2020-01|02|WOJ. DOLNOŒL¥SKIE|M|21|40
2020-01|02|WOJ. DOLNOŒL¥SKIE|M|18|61
2020-01|02|WOJ. DOLNOŒL¥SKIE|M|31|15
2020-01|02|WOJ. DOLNOŒL¥SKIE|M|46|5
2020-01|02|WOJ. DOLNOŒL¥SKIE|M|26|24
2020-01|02|WOJ. DOLNOŒL¥SKIE|M|67|1
2020-01|02|WOJ. DOLNOŒL¥SKIE|M|36|10
2020-01|02|WOJ. DOLNOŒL¥SKIE|M|52|1
2020-01|02|WOJ. DOLNOŒL¥SKIE|M|51|2
2020-01|02|WOJ. DOLNOŒL¥SKIE|M|47|2
2020-01|02|WOJ. DOLNOŒL¥SKIE|M|43|3
2020-01|02|WOJ. DOLNOŒL¥SKIE|M|49|3
2020-01|02|WOJ. DOLNOŒL¥SKIE|M|35|15
2020-01|02|WOJ. DOLNOŒL¥SKIE|M|50|2
2020-01|04|WOJ. KUJAWSKO-POMORSKIE|K|49|3
2020-01|04|WOJ. KUJAWSKO-POMORSKIE|K|34|10
2020-01|04|WOJ. KUJAWSKO-POMORSKIE|K|58|2
2020-01|04|WOJ. KUJAWSKO-POMORSKIE|K|43|3
2020-01|04|WOJ. KUJAWSKO-POMORSKIE|K|54|3
2020-01|04|WOJ. KUJAWSKO-POMORSKIE|K|32|13
2020-01|04|WOJ. KUJAWSKO-POMORSKIE|K|18|23
2020-01|04|WOJ. KUJAWSKO-POMORSKIE|K|37|13
2020-01|04|WOJ. KUJAWSKO-POMORSKIE|K|26|16
2020-01|04|WOJ. KUJAWSKO-POMORSKIE|K|42|8
2020-01|04|WOJ. KUJAWSKO-POMORSKIE|K|55|2
2020-01|04|WOJ. KUJAWSKO-POMORSKIE|K|41|4
2020-01|04|WOJ. KUJAWSKO-POMORSKIE|K|47|6
2020-01|04|WOJ. KUJAWSKO-POMORSKIE|K|51|3
2020-01|04|WOJ. KUJAWSKO-POMORSKIE|K|19|281
2020-01|04|WOJ. KUJAWSKO-POMORSKIE|K|28|17
2020-01|04|WOJ. KUJAWSKO-POMORSKIE|K|40|9
2020-01|04|WOJ. KUJAWSKO-POMORSKIE|K|60|1
2020-01|04|WOJ. KUJAWSKO-POMORSKIE|K|57|1
2020-01|04|WOJ. KUJAWSKO-POMORSKIE|K|30|21
2020-01|04|WOJ. KUJAWSKO-POMORSKIE|K|45|6
2020-01|04|WOJ. KUJAWSKO-POMORSKIE|K|38|12
2020-01|04|WOJ. KUJAWSKO-POMORSKIE|K|25|21
2020-01|04|WOJ. KUJAWSKO-POMORSKIE|K|46|2
2020-01|04|WOJ. KUJAWSKO-POMORSKIE|K|39|6
2020-01|04|WOJ. KUJAWSKO-POMORSKIE|K|67|1
2020-01|04|WOJ. KUJAWSKO-POMORSKIE|K|52|2
2020-01|04|WOJ. KUJAWSKO-POMORSKIE|K|22|26
2020-01|04|WOJ. KUJAWSKO-POMORSKIE|K|31|10
2020-01|04|WOJ. KUJAWSKO-POMORSKIE|K|35|15
2020-01|04|WOJ. KUJAWSKO-POMORSKIE|K|21|25
2020-01|04|WOJ. KUJAWSKO-POMORSKIE|K|61|2
2020-01|04|WOJ. KUJAWSKO-POMORSKIE|K|48|5
2020-01|04|WOJ. KUJAWSKO-POMORSKIE|K|53|2
2020-01|04|WOJ. KUJAWSKO-POMORSKIE|K|27|24
2020-01|04|WOJ. KUJAWSKO-POMORSKIE|K|20|41
2020-01|04|WOJ. KUJAWSKO-POMORSKIE|K|23|13
2020-01|04|WOJ. KUJAWSKO-POMORSKIE|K|33|11
2020-01|04|WOJ. KUJAWSKO-POMORSKIE|K|44|8
2020-01|04|WOJ. KUJAWSKO-POMORSKIE|K|50|4
2020-01|04|WOJ. KUJAWSKO-POMORSKIE|K|36|17
2020-01|04|WOJ. KUJAWSKO-POMORSKIE|K|24|20
2020-01|04|WOJ. KUJAWSKO-POMORSKIE|K|29|17
2020-01|04|WOJ. KUJAWSKO-POMORSKIE|M|48|3
2020-01|04|WOJ. KUJAWSKO-POMORSKIE|M|43|3
2020-01|04|WOJ. KUJAWSKO-POMORSKIE|M|42|2
2020-01|04|WOJ. KUJAWSKO-POMORSKIE|M|54|1
2020-01|04|WOJ. KUJAWSKO-POMORSKIE|M|39|7
2020-01|04|WOJ. KUJAWSKO-POMORSKIE|M|26|14
2020-01|04|WOJ. KUJAWSKO-POMORSKIE|M|32|7
2020-01|04|WOJ. KUJAWSKO-POMORSKIE|M|38|4
2020-01|04|WOJ. KUJAWSKO-POMORSKIE|M|46|4
2020-01|04|WOJ. KUJAWSKO-POMORSKIE|M|45|6
2020-01|04|WOJ. KUJAWSKO-POMORSKIE|M|29|13
2020-01|04|WOJ. KUJAWSKO-POMORSKIE|M|23|21
2020-01|04|WOJ. KUJAWSKO-POMORSKIE|M|37|9
2020-01|04|WOJ. KUJAWSKO-POMORSKIE|M|34|9
2020-01|04|WOJ. KUJAWSKO-POMORSKIE|M|55|1
2020-01|04|WOJ. KUJAWSKO-POMORSKIE|M|27|10
2020-01|04|WOJ. KUJAWSKO-POMORSKIE|M|56|2
2020-01|04|WOJ. KUJAWSKO-POMORSKIE|M|58|1
2020-01|04|WOJ. KUJAWSKO-POMORSKIE|M|19|366
2020-01|04|WOJ. KUJAWSKO-POMORSKIE|M|31|13
2020-01|04|WOJ. KUJAWSKO-POMORSKIE|M|33|6
2020-01|04|WOJ. KUJAWSKO-POMORSKIE|M|40|4
2020-01|04|WOJ. KUJAWSKO-POMORSKIE|M|24|19
2020-01|04|WOJ. KUJAWSKO-POMORSKIE|M|22|22
2020-01|04|WOJ. KUJAWSKO-POMORSKIE|M|47|4
2020-01|04|WOJ. KUJAWSKO-POMORSKIE|M|53|2
2020-01|04|WOJ. KUJAWSKO-POMORSKIE|M|25|21
2020-01|04|WOJ. KUJAWSKO-POMORSKIE|M|17|5
2020-01|04|WOJ. KUJAWSKO-POMORSKIE|M|20|46
2020-01|04|WOJ. KUJAWSKO-POMORSKIE|M|41|1
2020-01|04|WOJ. KUJAWSKO-POMORSKIE|M|21|28
2020-01|04|WOJ. KUJAWSKO-POMORSKIE|M|18|60
2020-01|04|WOJ. KUJAWSKO-POMORSKIE|M|28|7
2020-01|04|WOJ. KUJAWSKO-POMORSKIE|M|51|2
2020-01|04|WOJ. KUJAWSKO-POMORSKIE|M|36|9
2020-01|04|WOJ. KUJAWSKO-POMORSKIE|M|35|6
2020-01|04|WOJ. KUJAWSKO-POMORSKIE|M|57|1
2020-01|04|WOJ. KUJAWSKO-POMORSKIE|M|30|9
2020-01|06|WOJ. LUBELSKIE|K|20|61
2020-01|06|WOJ. LUBELSKIE|K|22|16
2020-01|06|WOJ. LUBELSKIE|K|55|2
2020-01|06|WOJ. LUBELSKIE|K|35|12
2020-01|06|WOJ. LUBELSKIE|K|30|11
2020-01|06|WOJ. LUBELSKIE|K|19|358
2020-01|06|WOJ. LUBELSKIE|K|49|4
2020-01|06|WOJ. LUBELSKIE|K|21|34
2020-01|06|WOJ. LUBELSKIE|K|61|2
2020-01|06|WOJ. LUBELSKIE|K|31|16
2020-01|06|WOJ. LUBELSKIE|K|44|6
2020-01|06|WOJ. LUBELSKIE|K|57|1
2020-01|06|WOJ. LUBELSKIE|K|32|12
2020-01|06|WOJ. LUBELSKIE|K|42|6
2020-01|06|WOJ. LUBELSKIE|K|40|9
2020-01|06|WOJ. LUBELSKIE|K|58|1
2020-01|06|WOJ. LUBELSKIE|K|50|1
2020-01|06|WOJ. LUBELSKIE|K|51|1
2020-01|06|WOJ. LUBELSKIE|K|24|13
2020-01|06|WOJ. LUBELSKIE|K|36|10
2020-01|06|WOJ. LUBELSKIE|K|18|71
2020-01|06|WOJ. LUBELSKIE|K|43|7
2020-01|06|WOJ. LUBELSKIE|K|38|6
2020-01|06|WOJ. LUBELSKIE|K|46|2
2020-01|06|WOJ. LUBELSKIE|K|53|2
2020-01|06|WOJ. LUBELSKIE|K|48|1
2020-01|06|WOJ. LUBELSKIE|K|23|19
2020-01|06|WOJ. LUBELSKIE|K|29|20
2020-01|06|WOJ. LUBELSKIE|K|26|17
2020-01|06|WOJ. LUBELSKIE|K|27|14
2020-01|06|WOJ. LUBELSKIE|K|54|2
2020-01|06|WOJ. LUBELSKIE|K|45|4
2020-01|06|WOJ. LUBELSKIE|K|37|12
2020-01|06|WOJ. LUBELSKIE|K|39|6
2020-01|06|WOJ. LUBELSKIE|K|41|9
2020-01|06|WOJ. LUBELSKIE|K|52|2
2020-01|06|WOJ. LUBELSKIE|K|33|14
2020-01|06|WOJ. LUBELSKIE|K|28|22
2020-01|06|WOJ. LUBELSKIE|K|47|5
2020-01|06|WOJ. LUBELSKIE|K|63|1
2020-01|06|WOJ. LUBELSKIE|K|25|23
2020-01|06|WOJ. LUBELSKIE|K|34|19
2020-01|06|WOJ. LUBELSKIE|M|32|5
2020-01|06|WOJ. LUBELSKIE|M|16|2
2020-01|06|WOJ. LUBELSKIE|M|44|1
2020-01|06|WOJ. LUBELSKIE|M|40|5
2020-01|06|WOJ. LUBELSKIE|M|28|10
2020-01|06|WOJ. LUBELSKIE|M|24|8
2020-01|06|WOJ. LUBELSKIE|M|50|1
2020-01|06|WOJ. LUBELSKIE|M|51|2
2020-01|06|WOJ. LUBELSKIE|M|38|6
2020-01|06|WOJ. LUBELSKIE|M|56|1
2020-01|06|WOJ. LUBELSKIE|M|43|3
2020-01|06|WOJ. LUBELSKIE|M|18|116
2020-01|06|WOJ. LUBELSKIE|M|42|4
2020-01|06|WOJ. LUBELSKIE|M|26|8
2020-01|06|WOJ. LUBELSKIE|M|36|10
2020-01|06|WOJ. LUBELSKIE|M|41|3
2020-01|06|WOJ. LUBELSKIE|M|19|424
2020-01|06|WOJ. LUBELSKIE|M|31|6
2020-01|06|WOJ. LUBELSKIE|M|30|10
2020-01|06|WOJ. LUBELSKIE|M|33|6
2020-01|06|WOJ. LUBELSKIE|M|46|5
2020-01|06|WOJ. LUBELSKIE|M|45|1
2020-01|06|WOJ. LUBELSKIE|M|20|37
2020-01|06|WOJ. LUBELSKIE|M|21|19
2020-01|06|WOJ. LUBELSKIE|M|25|7
2020-01|06|WOJ. LUBELSKIE|M|39|2
2020-01|06|WOJ. LUBELSKIE|M|34|7
2020-01|06|WOJ. LUBELSKIE|M|27|7
2020-01|06|WOJ. LUBELSKIE|M|37|8
2020-01|06|WOJ. LUBELSKIE|M|47|2
2020-01|06|WOJ. LUBELSKIE|M|29|11
2020-01|06|WOJ. LUBELSKIE|M|75|2
2020-01|06|WOJ. LUBELSKIE|M|23|20
2020-01|06|WOJ. LUBELSKIE|M|35|9
2020-01|06|WOJ. LUBELSKIE|M|17|3
2020-01|06|WOJ. LUBELSKIE|M|48|3
2020-01|06|WOJ. LUBELSKIE|M|22|17
2020-01|06|WOJ. LUBELSKIE|M|64|1
2020-01|06|WOJ. LUBELSKIE|M|52|2
2020-01|08|WOJ. LUBUSKIE|K|37|7
2020-01|08|WOJ. LUBUSKIE|K|34|7
2020-01|08|WOJ. LUBUSKIE|K|42|2
2020-01|08|WOJ. LUBUSKIE|K|41|3
2020-01|08|WOJ. LUBUSKIE|K|22|12
2020-01|08|WOJ. LUBUSKIE|K|60|1
2020-01|08|WOJ. LUBUSKIE|K|44|1
2020-01|08|WOJ. LUBUSKIE|K|50|3
2020-01|08|WOJ. LUBUSKIE|K|33|3
2020-01|08|WOJ. LUBUSKIE|K|64|1
2020-01|08|WOJ. LUBUSKIE|K|17|1
2020-01|08|WOJ. LUBUSKIE|K|38|3
2020-01|08|WOJ. LUBUSKIE|K|56|1
2020-01|08|WOJ. LUBUSKIE|K|26|6
2020-01|08|WOJ. LUBUSKIE|K|20|27
2020-01|08|WOJ. LUBUSKIE|K|19|168
2020-01|08|WOJ. LUBUSKIE|K|25|12
2020-01|08|WOJ. LUBUSKIE|K|23|6
2020-01|08|WOJ. LUBUSKIE|K|30|8
2020-01|08|WOJ. LUBUSKIE|K|36|8
2020-01|08|WOJ. LUBUSKIE|K|59|1
2020-01|08|WOJ. LUBUSKIE|K|28|6
2020-01|08|WOJ. LUBUSKIE|K|58|2
2020-01|08|WOJ. LUBUSKIE|K|61|1
2020-01|08|WOJ. LUBUSKIE|K|39|2
2020-01|08|WOJ. LUBUSKIE|K|48|1
2020-01|08|WOJ. LUBUSKIE|K|29|4
2020-01|08|WOJ. LUBUSKIE|K|24|11
2020-01|08|WOJ. LUBUSKIE|K|40|2
2020-01|08|WOJ. LUBUSKIE|K|57|2
2020-01|08|WOJ. LUBUSKIE|K|45|3
2020-01|08|WOJ. LUBUSKIE|K|49|6
2020-01|08|WOJ. LUBUSKIE|K|27|8
2020-01|08|WOJ. LUBUSKIE|K|31|8
2020-01|08|WOJ. LUBUSKIE|K|51|2
2020-01|08|WOJ. LUBUSKIE|K|53|2
2020-01|08|WOJ. LUBUSKIE|K|47|2
2020-01|08|WOJ. LUBUSKIE|K|52|1
2020-01|08|WOJ. LUBUSKIE|K|21|18
2020-01|08|WOJ. LUBUSKIE|K|35|4
2020-01|08|WOJ. LUBUSKIE|K|18|12
2020-01|08|WOJ. LUBUSKIE|K|32|6
2020-01|08|WOJ. LUBUSKIE|M|34|4
2020-01|08|WOJ. LUBUSKIE|M|56|2
2020-01|08|WOJ. LUBUSKIE|M|29|5
2020-01|08|WOJ. LUBUSKIE|M|33|1
2020-01|08|WOJ. LUBUSKIE|M|43|1
2020-01|08|WOJ. LUBUSKIE|M|25|6
2020-01|08|WOJ. LUBUSKIE|M|54|1
2020-01|08|WOJ. LUBUSKIE|M|35|7
2020-01|08|WOJ. LUBUSKIE|M|46|1
2020-01|08|WOJ. LUBUSKIE|M|44|1
2020-01|08|WOJ. LUBUSKIE|M|22|13
2020-01|08|WOJ. LUBUSKIE|M|40|2
2020-01|08|WOJ. LUBUSKIE|M|24|7
2020-01|08|WOJ. LUBUSKIE|M|30|5
2020-01|08|WOJ. LUBUSKIE|M|41|4
2020-01|08|WOJ. LUBUSKIE|M|36|6
2020-01|08|WOJ. LUBUSKIE|M|23|9
2020-01|08|WOJ. LUBUSKIE|M|21|9
2020-01|08|WOJ. LUBUSKIE|M|63|1
2020-01|08|WOJ. LUBUSKIE|M|39|2
2020-01|08|WOJ. LUBUSKIE|M|27|7
2020-01|08|WOJ. LUBUSKIE|M|55|1
2020-01|08|WOJ. LUBUSKIE|M|28|2
2020-01|08|WOJ. LUBUSKIE|M|38|4
2020-01|08|WOJ. LUBUSKIE|M|26|6
2020-01|08|WOJ. LUBUSKIE|M|18|23
2020-01|08|WOJ. LUBUSKIE|M|42|1
2020-01|08|WOJ. LUBUSKIE|M|31|2
2020-01|08|WOJ. LUBUSKIE|M|48|1
2020-01|08|WOJ. LUBUSKIE|M|20|21
2020-01|08|WOJ. LUBUSKIE|M|32|3
2020-01|08|WOJ. LUBUSKIE|M|19|180
2020-01|08|WOJ. LUBUSKIE|M|37|5
2020-01|08|WOJ. LUBUSKIE|M|17|1
2020-01|10|WOJ. £ÓDZKIE|K|36|12
2020-01|10|WOJ. £ÓDZKIE|K|48|2
2020-01|10|WOJ. £ÓDZKIE|K|60|2
2020-01|10|WOJ. £ÓDZKIE|K|55|2
2020-01|10|WOJ. £ÓDZKIE|K|42|5
2020-01|10|WOJ. £ÓDZKIE|K|45|3
2020-01|10|WOJ. £ÓDZKIE|K|20|61
2020-01|10|WOJ. £ÓDZKIE|K|40|5
2020-01|10|WOJ. £ÓDZKIE|K|38|10
2020-01|10|WOJ. £ÓDZKIE|K|62|2
2020-01|10|WOJ. £ÓDZKIE|K|52|2
2020-01|10|WOJ. £ÓDZKIE|K|43|2
2020-01|10|WOJ. £ÓDZKIE|K|58|1
2020-01|10|WOJ. £ÓDZKIE|K|19|390
2020-01|10|WOJ. £ÓDZKIE|K|28|10
2020-01|10|WOJ. £ÓDZKIE|K|31|13
2020-01|10|WOJ. £ÓDZKIE|K|24|26
2020-01|10|WOJ. £ÓDZKIE|K|46|5
2020-01|10|WOJ. £ÓDZKIE|K|66|2
2020-01|10|WOJ. £ÓDZKIE|K|57|1
2020-01|10|WOJ. £ÓDZKIE|K|39|12
2020-01|10|WOJ. £ÓDZKIE|K|41|4
2020-01|10|WOJ. £ÓDZKIE|K|35|10
2020-01|10|WOJ. £ÓDZKIE|K|63|1
2020-01|10|WOJ. £ÓDZKIE|K|51|1
2020-01|10|WOJ. £ÓDZKIE|K|49|4
2020-01|10|WOJ. £ÓDZKIE|K|23|16
2020-01|10|WOJ. £ÓDZKIE|K|21|20
2020-01|10|WOJ. £ÓDZKIE|K|27|11
2020-01|10|WOJ. £ÓDZKIE|K|61|2
2020-01|10|WOJ. £ÓDZKIE|K|18|60
2020-01|10|WOJ. £ÓDZKIE|K|25|17
2020-01|10|WOJ. £ÓDZKIE|K|37|8
2020-01|10|WOJ. £ÓDZKIE|K|54|2
2020-01|10|WOJ. £ÓDZKIE|K|34|10
2020-01|10|WOJ. £ÓDZKIE|K|29|15
2020-01|10|WOJ. £ÓDZKIE|K|56|3
2020-01|10|WOJ. £ÓDZKIE|K|59|2
2020-01|10|WOJ. £ÓDZKIE|K|50|1
2020-01|10|WOJ. £ÓDZKIE|K|26|14
2020-01|10|WOJ. £ÓDZKIE|K|30|14
2020-01|10|WOJ. £ÓDZKIE|K|33|12
2020-01|10|WOJ. £ÓDZKIE|K|53|2
2020-01|10|WOJ. £ÓDZKIE|K|22|16
2020-01|10|WOJ. £ÓDZKIE|K|32|10
2020-01|10|WOJ. £ÓDZKIE|K|44|6
2020-01|10|WOJ. £ÓDZKIE|K|47|2
2020-01|10|WOJ. £ÓDZKIE|M|40|4
2020-01|10|WOJ. £ÓDZKIE|M|33|9
2020-01|10|WOJ. £ÓDZKIE|M|19|460
2020-01|10|WOJ. £ÓDZKIE|M|51|1
2020-01|10|WOJ. £ÓDZKIE|M|24|10
2020-01|10|WOJ. £ÓDZKIE|M|21|17
2020-01|10|WOJ. £ÓDZKIE|M|23|10
2020-01|10|WOJ. £ÓDZKIE|M|56|2
2020-01|10|WOJ. £ÓDZKIE|M|28|10
2020-01|10|WOJ. £ÓDZKIE|M|22|9
2020-01|10|WOJ. £ÓDZKIE|M|50|2
2020-01|10|WOJ. £ÓDZKIE|M|34|10
2020-01|10|WOJ. £ÓDZKIE|M|43|1
2020-01|10|WOJ. £ÓDZKIE|M|46|1
2020-01|10|WOJ. £ÓDZKIE|M|20|50
2020-01|10|WOJ. £ÓDZKIE|M|47|3
2020-01|10|WOJ. £ÓDZKIE|M|36|7
2020-01|10|WOJ. £ÓDZKIE|M|17|3
2020-01|10|WOJ. £ÓDZKIE|M|29|8
2020-01|10|WOJ. £ÓDZKIE|M|30|10
2020-01|10|WOJ. £ÓDZKIE|M|42|4
2020-01|10|WOJ. £ÓDZKIE|M|48|1
2020-01|10|WOJ. £ÓDZKIE|M|54|1
2020-01|10|WOJ. £ÓDZKIE|M|69|1
2020-01|10|WOJ. £ÓDZKIE|M|18|98
2020-01|10|WOJ. £ÓDZKIE|M|41|3
2020-01|10|WOJ. £ÓDZKIE|M|31|6
2020-01|10|WOJ. £ÓDZKIE|M|44|3
2020-01|10|WOJ. £ÓDZKIE|M|45|3
2020-01|10|WOJ. £ÓDZKIE|M|32|11
2020-01|10|WOJ. £ÓDZKIE|M|25|8
2020-01|10|WOJ. £ÓDZKIE|M|16|1
2020-01|10|WOJ. £ÓDZKIE|M|35|8
2020-01|10|WOJ. £ÓDZKIE|M|27|10
2020-01|10|WOJ. £ÓDZKIE|M|38|2
2020-01|10|WOJ. £ÓDZKIE|M|37|9
2020-01|10|WOJ. £ÓDZKIE|M|49|2
2020-01|10|WOJ. £ÓDZKIE|M|26|10
2020-01|10|WOJ. £ÓDZKIE|M|39|6
2020-01|12|WOJ. MA£OPOLSKIE|K|41|4
2020-01|12|WOJ. MA£OPOLSKIE|K|47|5
2020-01|12|WOJ. MA£OPOLSKIE|K|42|5
2020-01|12|WOJ. MA£OPOLSKIE|K|52|3
2020-01|12|WOJ. MA£OPOLSKIE|K|18|93
2020-01|12|WOJ. MA£OPOLSKIE|K|43|4
2020-01|12|WOJ. MA£OPOLSKIE|K|24|17
2020-01|12|WOJ. MA£OPOLSKIE|K|34|15
2020-01|12|WOJ. MA£OPOLSKIE|K|25|21
2020-01|12|WOJ. MA£OPOLSKIE|K|36|12
2020-01|12|WOJ. MA£OPOLSKIE|K|54|4
2020-01|12|WOJ. MA£OPOLSKIE|K|29|17
2020-01|12|WOJ. MA£OPOLSKIE|K|64|1
2020-01|12|WOJ. MA£OPOLSKIE|K|50|2
2020-01|12|WOJ. MA£OPOLSKIE|K|32|15
2020-01|12|WOJ. MA£OPOLSKIE|K|20|116
2020-01|12|WOJ. MA£OPOLSKIE|K|63|2
2020-01|12|WOJ. MA£OPOLSKIE|K|38|10
2020-01|12|WOJ. MA£OPOLSKIE|K|51|1
2020-01|12|WOJ. MA£OPOLSKIE|K|33|21
2020-01|12|WOJ. MA£OPOLSKIE|K|46|8
2020-01|12|WOJ. MA£OPOLSKIE|K|53|1
2020-01|12|WOJ. MA£OPOLSKIE|K|61|1
2020-01|12|WOJ. MA£OPOLSKIE|K|62|1
2020-01|12|WOJ. MA£OPOLSKIE|K|30|23
2020-01|12|WOJ. MA£OPOLSKIE|K|21|50
2020-01|12|WOJ. MA£OPOLSKIE|K|22|30
2020-01|12|WOJ. MA£OPOLSKIE|K|48|2
2020-01|12|WOJ. MA£OPOLSKIE|K|19|618
2020-01|12|WOJ. MA£OPOLSKIE|K|31|20
2020-01|12|WOJ. MA£OPOLSKIE|K|28|20
2020-01|12|WOJ. MA£OPOLSKIE|K|44|3
2020-01|12|WOJ. MA£OPOLSKIE|K|56|2
2020-01|12|WOJ. MA£OPOLSKIE|K|23|25
2020-01|12|WOJ. MA£OPOLSKIE|K|49|1
2020-01|12|WOJ. MA£OPOLSKIE|K|27|21
2020-01|12|WOJ. MA£OPOLSKIE|K|26|29
2020-01|12|WOJ. MA£OPOLSKIE|K|37|15
2020-01|12|WOJ. MA£OPOLSKIE|K|45|2
2020-01|12|WOJ. MA£OPOLSKIE|K|35|9
2020-01|12|WOJ. MA£OPOLSKIE|K|39|10
2020-01|12|WOJ. MA£OPOLSKIE|K|40|10
2020-01|12|WOJ. MA£OPOLSKIE|K|57|1
2020-01|12|WOJ. MA£OPOLSKIE|M|42|6
2020-01|12|WOJ. MA£OPOLSKIE|M|27|9
2020-01|12|WOJ. MA£OPOLSKIE|M|34|15
